"Ano Enade",co_grupo,co_ies,codmunic_inep,Área,"Nome da IES","Sigla IES","Município (funcionamento do curso)","código UF",UF,cd_dep,Rede,cd_catad,"Dep. Administrativa",cd_orgac,co_regiao_habil,"n. alunos presentes Enade","Participantes Ingressantes","Participantes Concluintes","Média FG_Ing","Média FG_Conc","Média CE_Ing","Média CE_Conc","Média Geral Ing","Média Geral Conc",Conceito_Enade,Conceito_IDD,"Conceito Preliminar Curso","% avaliam bem o plano de ensino (resp. A)","% equipamentos disponíveis são suficientes (resp. A/B)","Número de Docentes","Docentes Doutores","Docentes Regime Parcial/Integral","% Docentes Doutores","% Docentes Regime Parcial/Integral",Nota_infra,Nota_pedag,Nota_regime,Nota_doutor,Termo_insumos,"Nota Enade","Nota IDD","CPC Contínuo"
2007,35,577,270200600300,"EDUCAÇÃO FÍSICA","Universidade Federal de Alagoas",UFAL,ARAPIRACA,27,AL,1,Pública,1,Federal,1,2,28,28,0,"1,0714285373687744",,"0,949999988079071",,"0,9803571105003357",,SC,SC,SC,,,8,3,8,"0,375",1,,,5,"3,1473214626312256",,,,
2007,35,577,270301104302,"EDUCAÇÃO FÍSICA","Universidade Federal de Alagoas",UFAL,MACEIO,27,AL,1,Pública,1,Federal,1,2,125,74,51,"46,82860565185547","49,82352828979492","43,807586669921875","57,411766052246094","44,562843322753906","55,514705657958984",4,4,4,"0,15625","0,2702702581882477",40,9,40,"0,22499999403953552",1,"0,8754406571388245","0,7812499403953552",5,"1,8883928060531616","2,224290370941162","3,1995437145233154","3,402467727661133","2,9678449630737305"
2007,35,578,290502127408,"EDUCAÇÃO FÍSICA","Universidade Federal da Bahia",UFBA,SALVADOR,29,BA,1,Pública,1,Federal,1,2,81,29,52,"12,775861740112305","23,826923370361328","9,889655113220215","28,186538696289063","10,611207008361816","27,096633911132813",1,SC,1,"0,1818181872367859","0,13636364042758942",54,26,54,"0,48148149251937866",1,"0,11857724189758301","0,9090908765792847",5,"4,041005611419678","3,0198590755462646",0,,"0,9059577584266663"
2007,35,579,250402207507,"EDUCAÇÃO FÍSICA","Universidade Federal da Paraíba",UFPB,"JOAO PESSOA",25,PB,1,Pública,1,Federal,1,2,78,31,47,"33,370967864990234","38,73404312133789","31,177419662475586","45,665958404541016","31,725807189941406","43,932979583740234",2,3,3,"0,6785714030265808","0,5",62,21,62,"0,33870968222618103",1,"2,1739132404327393","3,392857074737549",5,"2,8427419662475586","3,4356648921966553","1,5736417770385742","2,4447264671325684","2,3935742378234863"
2007,35,580,260501711606,"EDUCAÇÃO FÍSICA","Universidade Federal de Pernambuco",UFPE,RECIFE,26,PE,1,Pública,1,Federal,1,2,73,40,33,"49,32500076293945","49,80303192138672","50,997501373291016","48,654544830322266","50,579376220703125","48,94166564941406",3,1,3,"0,1111111119389534","0,2800000011920929",39,20,39,"0,5128205418586731",1,"0,9304348230361938","0,5555556416511536",5,"4,30402946472168","3,1096863746643066","2,6749842166900635","0,23756849765777588","2,0741703510284424"
2007,35,581,430502614902,"EDUCAÇÃO FÍSICA","Universidade Federal do Rio Grande do Sul",UFRGS,"PORTO ALEGRE",43,RS,1,Pública,1,Federal,1,2,117,54,63,"23,675926208496094","38,05555725097656","23,316667556762695","41,68888854980469","23,406482696533203","40,780555725097656",1,3,3,"0,5","0,6499999761581421",112,69,112,"0,6160714030265808",1,"3,0217390060424805","2,5",5,5,"4,1209821701049805","0,9306250214576721","2,519225835800171","2,3643126487731934"
2007,35,582,430301816907,"EDUCAÇÃO FÍSICA","Universidade Federal de Santa Maria",UFSM,"SANTA MARIA",43,RS,1,Pública,1,Federal,1,2,63,28,35,"41,747894287109375","58,35714340209961","45,52159118652344","64,35142517089844","44,57816696166992","62,85285568237305",4,4,4,"0,3333333432674408","0,8095238208770752",47,28,47,"0,5957446694374084",1,"3,9233956336975098","1,6666667461395264",5,5,"3,987698793411255","3,949317693710327","2,9536468982696533","3,662130832672119"
2007,35,583,230301604400,"EDUCAÇÃO FÍSICA","Universidade Federal do Ceará",UFC,FORTALEZA,23,CE,1,Pública,1,Federal,1,2,67,39,28,"29,801973342895508","49,375","32,391841888427734","49,639286041259766","31,744375228881836","49,57321548461914",3,SC,3,"0,380952388048172","0,1428571492433548",23,10,23,"0,43478259444236755",1,"0,15527965128421783","1,9047619104385376",5,"3,6490681171417236","3,1404335498809814","2,052021026611328",,"2,378544807434082"
2007,35,584,520501311909,"EDUCAÇÃO FÍSICA","Universidade Federal de Goiás",UFG,JATAI,52,GO,1,Pública,1,Federal,1,2,61,32,29,"40,84375","44,965518951416016","38,803123474121094","53,034481048583984","39,31327819824219","51,017242431640625",3,3,3,"0,23076923191547394","0,19230769574642181",2,1,2,"0,5",1,"0,4347827434539795","1,1538461446762085",5,"4,196428298950195","3,178988218307495","2,5461442470550537","2,2658181190490723","2,651899814605713"
2007,35,584,520501705109,"EDUCAÇÃO FÍSICA","Universidade Federal de Goiás",UFG,CATALAO,52,GO,1,Pública,1,Federal,1,2,64,38,26,"50,56578826904297","57,55769348144531","47,644737243652344","58,14615249633789","48,375","57,99903869628906",4,4,4,"0,8636363744735718","0,27272728085517883",8,1,8,"0,125",1,"0,8893281817436218","4,318181991577148",5,"1,0491071939468384","2,8560731410980225","3,5186405181884766","3,2063519954681396","3,2261838912963867"
2007,35,585,420501605407,"EDUCAÇÃO FÍSICA","Universidade Federal de Santa Catarina",UFSC,FLORIANOPOLIS,42,SC,1,Pública,1,Federal,1,2,155,61,94,"30,998512268066406","30,87765884399414","34,87127685546875","35,941490173339844","33,90308380126953","34,675533294677734",1,2,2,"0,7749999761581421","0,6904761791229248",159,81,159,"0,5094339847564697",1,"3,2505176067352295","3,875",5,"4,275606632232666","4,2343854904174805","0,6718586087226868","1,2966413497924805","1,928051471710205"
2007,35,586,330601804557,"EDUCAÇÃO FÍSICA","Universidade Federal do Rio de Janeiro",UFRJ,"RIO DE JANEIRO",33,RJ,1,Pública,1,Federal,1,2,164,88,76,"44,03409194946289","40,3684196472168","43,41931915283203","45,078948974609375","43,57301330566406","43,90131759643555",3,3,3,"0,2857142984867096","0,5636363625526428",116,43,116,"0,37068966031074524",1,"2,533596992492676","1,4285714626312256",5,"3,111145257949829","3,045382499694824","1,9851406812667847","2,4498167037963867","2,4426162242889404"
2007,35,588,411003706902,"EDUCAÇÃO FÍSICA","Universidade Tecnológica Federal do Paraná",UTFPR,CURITIBA,41,PR,1,Pública,1,Federal,1,2,50,50,0,"56,18000030517578",,"56,54999923706055",,"56,45750045776367",,SC,SC,SC,,,14,2,14,"0,1428571492433548",1,,,5,"1,1989796161651611",,,,
2007,35,591,351506348500,"EDUCAÇÃO FÍSICA","Universidade Federal de São Paulo",UNIFESP,SANTOS,35,SP,1,Pública,1,Federal,1,2,28,28,0,"55,92856979370117",,"54,775001525878906",,"55,063392639160156",,SC,SC,SC,,,33,31,33,"0,939393937587738",1,,,5,5,,,,
2007,35,596,310301021605,"EDUCAÇÃO FÍSICA","Universidade Federal dos Vales do Jequitinhonha e Mucuri",UFVJM,DIAMANTINA,31,MG,1,Pública,1,Federal,1,2,20,20,0,"9,699999809265137",,"9,300000190734863",,"9,399999618530273",,SC,SC,SC,,,4,0,4,0,1,,,5,0,,,,
2007,35,605,351506148807,"EDUCAÇÃO FÍSICA","Universidade Municipal de São Caetano do Sul",IMES,"SAO CAETANO DO SUL",35,SP,1,Pública,3,Municipal,1,2,85,43,42,"41,84754180908203","44,761905670166016","41,711273193359375","51,13809585571289","41,745338439941406","49,54404830932617",3,3,3,"0,34285715222358704","0,6944444179534912",26,3,15,"0,11538461595773697","0,5769230723381042","3,272946834564209","1,7142857313156128","2,884615421295166","0,968406617641449","1,8612720966339111","2,4745452404022217","2,1793389320373535","2,2020015716552734"
2007,35,608,351305113405,"EDUCAÇÃO FÍSICA","Escola Superior de Educação Física de Cruzeiro Prefeito Hamilton Vieira Mendes",ESEFIC,CRUZEIRO,35,SP,1,Pública,3,Municipal,4,2,89,20,69,"42,724998474121094","49,67414855957031",39,"56,80815505981445","39,931251525878906","55,024654388427734",4,4,3,"0,31147539615631104","0,8769230842590332",56,6,0,"0,1071428582072258",0,"4,304347991943359","1,5573769807815552",0,"0,8992347121238708","1,212135672569275","3,019636631011963","3,504068374633789","2,622715950012207"
2007,35,609,410602214609,"EDUCAÇÃO FÍSICA","Universidade Estadual do Oeste do Paraná",UNIOESTE,"MARECHAL CANDIDO RONDON",41,PR,1,Pública,2,Estadual,1,2,87,0,87,,"46,94935607910156",,"52,53557205200195",,"51,13901901245117",SC,4,SC,"0,4098360538482666","0,7666666507720947",33,6,33,"0,1818181872367859",1,"3,681159496307373","2,049180269241333",5,"1,5259740352630615",,,"2,954441785812378",
2007,35,610,330601804557,"EDUCAÇÃO FÍSICA","Centro Universitário Metodista Bennett","Metodista do Rio","RIO DE JANEIRO",33,RJ,2,Privada,4,Munic_autarquia,2,2,31,18,13,"43,52777862548828","52,5","48,116668701171875","57,27692413330078","46,969444274902344","56,08269500732422",4,SC,3,"0,5454545617103577","0,5833333134651184",26,4,7,"0,1538461595773697","0,26923078298568726","2,644927501678467","2,7272727489471436","1,346153974533081","1,2912088632583618","1,8314305543899536","3,1964950561523438",,"2,786975860595703"
2007,35,626,430502713508,"EDUCAÇÃO FÍSICA","Faculdade Cenecista de Osório",FACOS,OSORIO,43,RS,2,Privada,4,Munic_autarquia,4,2,60,16,44,"38,5625","49,8636360168457","41,16875076293945","56,34318161010742","40,517189025878906","54,723297119140625",4,5,4,"0,8857142925262451","0,6000000238418579",19,3,0,"0,15789473056793213",0,"2,739130735397339","4,428571701049805",0,"1,3251879215240479","1,99496328830719","3,0037379264831543","4,187751293182373","3,056309700012207"
2007,35,634,430703314407,"EDUCAÇÃO FÍSICA","Universidade Federal de Pelotas",UFPel,PELOTAS,43,RS,1,Pública,1,Federal,1,2,97,64,33,"46,57211685180664","38,30303192138672","53,966346740722656","44,64848327636719","52,11779022216797","43,06211853027344",3,SC,3,"0,2142857164144516","0,8125",69,40,69,"0,5797101259231567",1,"3,9402174949645996","1,071428656578064",5,"4,865424156188965","3,775907278060913","2,171724796295166",,"2,652979612350464"
2007,35,640,330601803302,"EDUCAÇÃO FÍSICA","Faculdades Integradas Maria Thereza",FAMATh,NITEROI,33,RJ,2,Privada,4,Munic_autarquia,3,2,81,37,44,"41,75675582885742","45,875","36,34324264526367","54,24318313598633","37,69662094116211","52,15113830566406",3,3,3,"0,53125","0,8125",27,2,16,"0,07407407462596893","0,5925925970077515","3,9402174949645996","2,65625","2,962963104248047","0,6216931343078613","2,06805419921875","2,632559299468994","2,7637312412261963","2,5025594234466553"
2007,35,641,430502604606,"EDUCAÇÃO FÍSICA","Centro Universitário La Salle",UNILASALLE,CANOAS,43,RS,2,Privada,4,Munic_autarquia,2,2,110,69,41,"40,369564056396484","44,25609588623047","43,307247161865234","55,900001525878906","42,57282638549805","52,9890251159668",3,3,3,"0,8823529481887817","0,7222222089767456",19,0,4,0,"0,21052631735801697","3,4299516677856445","4,411764621734619","1,0526316165924072",0,"1,795015811920166","2,824385166168213","2,407835006713867","2,3906092643737793"
2007,35,649,410903328203,"EDUCAÇÃO FÍSICA","Faculdade da Cidade de União da Vitória",FACE,"UNIAO DA VITORIA",41,PR,1,Pública,3,Municipal,4,2,46,29,17,"43,431034088134766","40,67647171020508","35,606895446777344","52,70000076293945","37,562931060791016","49,69411849975586",3,3,3,"0,5",1,26,0,26,0,1,5,"2,5",5,0,"2,375969171524048","2,4389615058898926","2,591416835784912","2,4658005237579346"
2007,35,663,260501711606,"EDUCAÇÃO FÍSICA","Universidade Salgado de Oliveira",UNIVERSO,RECIFE,26,PE,2,Privada,4,Munic_autarquia,1,2,104,54,50,"40,074073791503906","46,029998779296875","36,646297454833984","56,4119987487793","37,50324249267578","53,816497802734375",3,4,3,"0,6585366129875183","0,7441860437393188",29,1,5,"0,03448275849223137","0,17241379618644714","3,5540950298309326","3,2926831245422363","0,8620689511299133","0,2894088625907898","1,5722955465316772","2,777714729309082","3,078700542449951","2,50638484954834"
2007,35,663,311206536702,"EDUCAÇÃO FÍSICA","Universidade Salgado de Oliveira",UNIVERSO,"JUIZ DE FORA",31,MG,2,Privada,4,Munic_autarquia,1,2,71,1,70,,"47,80714416503906",,"57,4042854309082",,"55,005001068115234",SC,2,SC,"0,6551724076271057","0,9672130942344666",21,0,19,0,"0,9047619104385376","4,814682483673096","3,275861978530884","4,523809432983398",0,,,"1,9492461681365967",
2007,35,663,330200301009,"EDUCAÇÃO FÍSICA","Universidade Salgado de Oliveira",UNIVERSO,"CAMPOS DOS GOYTACAZES",33,RJ,2,Privada,4,Munic_autarquia,1,2,93,57,36,"44,438594818115234","48,70833206176758","38,75263214111328","49,77777862548828","40,17412185668945","49,51041793823242",3,3,2,"0,4193548262119293","0,46875",30,0,4,0,"0,13333334028720856","1,9972827434539795","2,096774101257324","0,6666667461395264",0,"0,9302040338516235","2,391348361968994","2,1653664112091064","1,8852105140686035"
2007,35,663,330601803302,"EDUCAÇÃO FÍSICA","Universidade Salgado de Oliveira",UNIVERSO,NITEROI,33,RJ,2,Privada,4,Munic_autarquia,1,2,176,112,64,"40,48214340209961","45,921875","42,75535583496094","51,287498474121094","42,18705368041992","49,94609069824219",3,3,2,"0,4285714328289032","0,6800000071525574",54,0,13,0,"0,24074074625968933","3,1913044452667236","2,142857074737549","1,203703761100769",0,"1,1924197673797607","2,465550184249878","1,9516669511795044","1,9294461011886597"
2007,35,663,330601804904,"EDUCAÇÃO FÍSICA","Universidade Salgado de Oliveira",UNIVERSO,"SAO GONCALO",33,RJ,2,Privada,4,Munic_autarquia,1,2,99,39,60,"43,88461685180664","49,79999923706055","42,44102478027344","55,779998779296875","42,80192184448242","54,28499984741211",4,4,3,"0,45098039507865906","0,7272727489471436",61,1,25,"0,016393441706895828","0,4098360538482666","3,458498239517212","2,254901885986328","2,049180269241333","0,13758784532546997","1,5045183897018433","3,0115699768066406","3,1372873783111572","2,597169876098633"
2007,35,663,520301008707,"EDUCAÇÃO FÍSICA","Universidade Salgado de Oliveira",UNIVERSO,GOIANIA,52,GO,2,Privada,4,Munic_autarquia,1,2,74,53,21,"43,566036224365234","48,4523811340332","42,72264099121094","59,02857208251953","42,93349075317383","56,384525299072266",4,5,4,"0,6000000238418579","0,8999999761581421",26,0,3,0,"0,11538461595773697","4,4347825050354","3,000000238418579","0,576923131942749",0,"1,4027327299118042","3,1737477779388428","4,395544052124023","3,0089821815490723"
2007,35,664,320300905200,"EDUCAÇÃO FÍSICA","Centro Universitário Vila Velha",UVV,"VILA VELHA",32,ES,2,Privada,4,Munic_autarquia,2,2,113,49,64,"43,95918273925781","45,6796875","40,64285659790039","54,859375","41,47193908691406","52,564453125",3,4,3,"0,7272727489471436","0,8571428656578064",16,0,10,0,"0,625","4,192546844482422","3,6363637447357178","3,125",0,"2,155486822128296","2,8058791160583496","3,1292884349823","2,7077841758728027"
2007,35,665,351305054102,"EDUCAÇÃO FÍSICA","Universidade de Taubaté",UNITAU,TAUBATE,35,SP,1,Pública,3,Municipal,1,2,170,110,60,"46,53181838989258","46,53333282470703","43,35091018676758","53,33833312988281","44,14613723754883","51,6370849609375",3,3,3,"0,3265306055545807","0,8035714030265808",50,8,41,"0,1599999964237213","0,8199999928474426","3,889751434326172","1,632652997970581","4,099999904632568","1,3428571224212646","2,3368518352508545","2,793720245361328","2,723973274230957","2,6357357501983643"
2007,35,665,351305455406,"EDUCAÇÃO FÍSICA","Universidade de Taubaté",UNITAU,UBATUBA,35,SP,1,Pública,3,Municipal,1,2,33,33,0,"45,318180084228516",,"42,93333435058594",,"43,529544830322266",,SC,SC,SC,,,31,5,21,"0,16129031777381897","0,6774193644523621",,,"3,387096881866455","1,3536865711212158",,,,
2007,35,666,290301210800,"EDUCAÇÃO FÍSICA","Universidade Estadual de Feira de Santana",UEFS,"FEIRA DE SANTANA",29,BA,1,Pública,2,Estadual,1,2,64,28,36,"16,214284896850586","32,69444274902344","16,332143783569336","35,275001525878906","16,30267906188965","34,629859924316406",1,3,2,"0,4444444477558136",0,31,7,31,"0,22580644488334656",1,0,"2,222222328186035",5,"1,8951612710952759","2,527346134185791","0,23911374807357788","2,7866709232330322","1,6898506879806519"
2007,35,669,130300702603,"EDUCAÇÃO FÍSICA","Centro Universitário Nilton Lins",UNINILTONLINS,MANAUS,13,AM,2,Privada,4,Munic_autarquia,2,1,35,13,22,"48,07692337036133","47,6363639831543","48,769229888916016","57,240909576416016","48,596153259277344","54,83977508544922",4,4,3,"0,5625","0,7647058963775635",18,0,11,0,"0,6111111044883728","3,670076847076416","2,8125","3,055555582046509",0,"1,8625590801239014","3,2592523097991943","3,0515968799591064","2,7779479026794434"
2007,35,670,351204807605,"EDUCAÇÃO FÍSICA","Universidade São Francisco",USF,"BRAGANCA PAULISTA",35,SP,2,Privada,4,Munic_autarquia,1,2,43,23,20,"42,5","44,17499923706055","37,969566345214844","56,720001220703125","39,1021728515625","53,5837516784668",3,3,3,"0,8947368264198303","0,949999988079071",18,2,7,"0,1111111119389534","0,3888888955116272","4,717391490936279","4,473684310913086","1,9444445371627808","0,932539701461792","2,518564224243164","2,84061861038208","2,8443098068237305","2,745109796524048"
2007,35,671,500200402704,"EDUCAÇÃO FÍSICA","Universidade para O Desenvolvimento do Estado e da Região do Pantanal",UNIDERP,"CAMPO GRANDE",50,MS,2,Privada,4,Munic_autarquia,1,2,75,43,32,"45,91860580444336","46,640625","42,35348892211914","50,79999923706055","43,24476623535156","49,760154724121094",3,2,3,"0,6499999761581421","0,7916666865348816",19,3,16,"0,15789473056793213","0,8421052694320679","3,8224639892578125","3,25","4,210526466369629","1,3251879215240479","2,787067174911499","2,5565996170043945","1,5204371213912964","2,3148913383483887"
2007,35,673,500401003702,"EDUCAÇÃO FÍSICA","Centro Universitário da Grande Dourados",UNIGRAN,DOURADOS,50,MS,2,Privada,4,Munic_autarquia,2,2,100,73,27,"42,22602844238281","46,87036895751953","37,158905029296875","54,977779388427734","38,42568588256836","52,950927734375",3,4,4,"0,739130437374115","0,95652174949646",24,1,19,"0,0416666679084301","0,7916666865348816","4,754253387451172","3,6956522464752197","3,9583334922790527","0,349702388048172","2,563171148300171","2,685731887817383","3,7085275650024414","2,9558024406433105"
2007,35,688,290602418001,"EDUCAÇÃO FÍSICA","Universidade Estadual do Sudoeste da Bahia",UESB,JEQUIE,29,BA,1,Pública,2,Estadual,1,2,18,6,12,"3,75",0,"9,966666221618652",0,"8,41249942779541",0,1,SC,SC,,,22,3,22,"0,13636364042758942",1,,,5,"1,144480586051941",,0,,
2007,35,694,500200402704,"EDUCAÇÃO FÍSICA","Universidade Federal de Mato Grosso do Sul",UFMS,"CAMPO GRANDE",50,MS,1,Pública,1,Federal,1,2,59,26,33,"54,25","57,818180084228516","55,38846206665039","63,003028869628906","55,10384750366211","61,706817626953125",5,4,4,"0,14814814925193787","0,3103448152542114",23,4,23,"0,17391304671764374",1,"1,1019489765167236","0,7407407760620117",5,"1,459627389907837","2,069504976272583","4,1595988273620605","3,011293888092041","3,188079357147217"
2007,35,707,350502548906,"EDUCAÇÃO FÍSICA","Centro Universitário Central Paulista",UNICEP,"SAO CARLOS",35,SP,2,Privada,4,Munic_autarquia,2,2,92,45,47,"46,63333511352539","46,53191375732422","48,426666259765625","52,672340393066406","47,97833251953125","51,13723373413086",3,3,3,"0,4878048896789551","0,9268292784690857",21,3,3,"0,1428571492433548","0,1428571492433548","4,586426258087158","2,4390244483947754","0,7142858505249023","1,1989796161651611","1,766038179397583","2,8421711921691895","2,4717812538146973","2,4082143306732178"
2007,35,716,350402307506,"EDUCAÇÃO FÍSICA","Faculdades Integradas de Botucatu",UNIFAC,BOTUCATU,35,SP,2,Privada,4,Munic_autarquia,3,2,63,41,22,"41,621952056884766","43,90909194946289","40,09756088256836","57,70454406738281","40,478660583496094","54,255680084228516",3,4,3,"0,75","0,6499999761581421",18,4,0,"0,2222222238779068",0,"3,0217390060424805","3,75",0,"1,865079402923584","2,050506114959717","2,928945541381836","3,619871139526367","2,8726916313171387"
2007,35,718,240401808102,"EDUCAÇÃO FÍSICA","Universidade Potiguar",UNP,NATAL,24,RN,2,Privada,4,Munic_autarquia,1,2,84,84,0,"45,630950927734375",,"42,011905670166016",,"42,91666793823242",,SC,SC,SC,,,16,0,15,0,"0,9375",,,"4,6875",0,,,,
2007,35,719,510401802504,"EDUCAÇÃO FÍSICA","Universidade do Estado de Mato Grosso",UNEMAT,CACERES,51,MT,1,Pública,2,Estadual,1,2,26,26,0,"53,61538314819336",,"49,234615325927734",,"50,32980728149414",,SC,SC,SC,,,,,,,,,,,,,,,
2007,35,722,351003904008,"EDUCAÇÃO FÍSICA","Escola de Educação Física de Assis",EEFA,ASSIS,35,SP,2,Privada,4,Munic_autarquia,4,2,76,46,30,"38,793479919433594","38,56666564941406","37,48043441772461","43,606666564941406","37,80869674682617","42,34666442871094",2,2,2,"0,3461538553237915","0,7407407164573669",21,3,1,"0,1428571492433548","0,0476190485060215","3,534621477127075","1,7307692766189575","0,23809534311294556","1,1989796161651611","1,3536149263381958","1,6176115274429321","1,7864372730255127","1,5890603065490723"
2007,35,730,410501927106,"EDUCAÇÃO FÍSICA","Universidade Estadual de Ponta Grossa",UEPG,"TELEMACO BORBA",41,PR,1,Pública,2,Estadual,1,2,38,38,0,"56,8684196472168",,"54,77894592285156",,"55,30131530761719",,SC,SC,SC,,,13,2,13,"0,1538461595773697",1,,,5,"1,2912088632583618",,,,
2007,35,730,410502119905,"EDUCAÇÃO FÍSICA","Universidade Estadual de Ponta Grossa",UEPG,"PONTA GROSSA",41,PR,1,Pública,2,Estadual,1,2,107,65,42,"51,23898696899414","50,238094329833984","51,837013244628906","55,18571472167969","51,68750762939453","53,94881057739258",4,3,3,"0,10000000149011612","0,5806451439857483",44,6,44,"0,13636364042758942",1,"2,6297335624694824","0,5",5,"1,144480586051941","2,037921905517578","3,2620835304260254","2,7140722274780273","2,73043155670166"
2007,35,736,320200603205,"EDUCAÇÃO FÍSICA","Faculdade de Ciências Aplicadas Sagrado Coração",UNILINHARES,LINHARES,32,ES,2,Privada,4,Munic_autarquia,4,2,38,27,11,"38,66666793823242","45,818180084228516","39,655555725097656","58,818180084228516","39,40833282470703","55,568180084228516",3,4,4,"0,8999999761581421","0,8999999761581421",20,1,10,"0,05000000074505806","0,5","4,4347825050354","4,5","2,5","0,4196428954601288","2,428981304168701","2,9296364784240723","3,6985831260681152","3,0101242065429688"
2007,35,737,351506150308,"EDUCAÇÃO FÍSICA","Centro Universitário São Camilo","SAO CAMILO","SAO PAULO",35,SP,2,Privada,4,Munic_autarquia,2,2,10,10,0,"38,20000076293945",,"47,2400016784668",,"44,980003356933594",,SC,SC,SC,,,,,,,,,,,,,,,
2007,35,739,320401201209,"EDUCAÇÃO FÍSICA","Centro Universitário São Camilo - Espírito Santo",CUSC,"CACHOEIRO DE ITAPEMIRIM",32,ES,2,Privada,4,Munic_autarquia,2,2,75,40,35,"43,724998474121094","49,628570556640625","40,00749969482422","49,85714340209961","40,93687438964844","49,79999923706055",3,2,3,"0,8947368264198303","0,800000011920929",16,0,7,0,"0,4375","3,86956524848938","4,473684310913086","2,1875",0,"2,1263480186462402","2,4570183753967285","1,7700014114379883","2,15171217918396"
2007,35,746,230703204202,"EDUCAÇÃO FÍSICA","Universidade Regional do Cariri",URCA,CRATO,23,CE,1,Pública,2,Estadual,1,2,6,0,6,,"62,83333206176758",,"61,54999923706055",,"61,87083435058594",SC,SC,SC,,,13,0,13,0,1,,,5,0,,,,
2007,35,750,170100509500,"EDUCAÇÃO FÍSICA","Faculdade Unirg",UNIRG,GURUPI,17,TO,1,Pública,3,Municipal,4,1,87,60,27,"38,150001525878906","43,51852035522461","33,55500030517578","50,522220611572266","34,70375061035156","48,77129364013672",3,2,3,"0,800000011920929","0,5",22,0,11,0,"0,5","2,1739132404327393",4,"2,5",0,"1,8988922834396362","2,1350505352020264","1,9213790893554688","2,0001015663146973"
2007,35,756,220300903909,"EDUCAÇÃO FÍSICA","Universidade Estadual do Piauí",UESPI,FLORIANO,22,PI,1,Pública,2,Estadual,1,2,32,13,19,"54,92307662963867","51,1315803527832","53,81538391113281","55,547367095947266","54,092308044433594","54,44342041015625",4,5,3,"0,4000000059604645","0,1875",10,0,0,0,0,"0,4076087772846222",2,0,0,"0,58299320936203","3,3944671154022217","4,306164741516113","2,8245344161987305"
2007,35,756,220401308007,"EDUCAÇÃO FÍSICA","Universidade Estadual do Piauí",UESPI,PICOS,22,PI,1,Pública,2,Estadual,1,2,15,0,15,,"47,20000076293945",,60,,"56,79999923706055",SC,4,SC,"0,800000011920929","0,20000000298023224",2,0,0,0,0,"0,47826087474823",4,0,0,,,"3,9211480617523193",
2007,35,762,500401003801,"EDUCAÇÃO FÍSICA","Faculdades Integradas de Fátima do Sul",FIFASUL,"FATIMA DO SUL",50,MS,2,Privada,4,Munic_autarquia,3,2,71,0,71,,"41,58450698852539",,"41,64225387573242",,"41,62781524658203",SC,1,SC,"0,2954545319080353","0,800000011920929",15,0,14,0,"0,9333333373069763","3,86956524848938","1,4772727489471436","4,666666507720947",0,,,"0,9051381945610046",
2007,35,775,530100100108,"EDUCAÇÃO FÍSICA","Faculdade Alvorada de Educação Física e Desporto",FAEFD,BRASILIA,53,DF,2,Privada,4,Munic_autarquia,4,2,94,47,47,"36,521278381347656","46,12765884399414","40,053192138671875","44,78936004638672","39,17021179199219","45,12393569946289",2,2,2,"0,44117647409439087","0,45945945382118225",26,3,13,"0,11538461595773697","0,5","1,9447708129882813","2,2058823108673096","2,5","0,968406617641449","1,7670587301254272","1,8287220001220703","1,532394528388977","1,7213248014450073"
2007,35,780,510401703403,"EDUCAÇÃO FÍSICA","Universidade de Cuiabá",UNIC,CUIABA,51,MT,2,Privada,4,Munic_autarquia,1,2,43,26,17,"35,980770111083984","47,52941131591797","28,730770111083984","55,52941131591797","30,543270111083984","53,52941131591797",3,SC,3,"0,6666666865348816","0,800000011920929",36,1,22,"0,02777777798473835","0,6111111044883728","3,86956524848938","3,3333334922790527","3,055555582046509","0,2331349104642868","2,1147327423095703","2,4290518760681152",,"2,3347561359405518"
2007,35,794,510401708402,"EDUCAÇÃO FÍSICA","Centro Universitário de Várzea Grande",UNIVAG,"VARZEA GRANDE",51,MT,2,Privada,4,Munic_autarquia,2,2,109,64,45,"36,90625","34,13333511352539","36,389060974121094","40,91777801513672","36,51835632324219","39,2216682434082",2,1,2,"0,46875","0,75",24,0,2,0,"0,0833333358168602","3,58695650100708","2,34375","0,4166666567325592",0,"1,100306510925293","1,2727059125900269","0,6383922696113586","1,0306919813156128"
2007,35,800,290703112103,"EDUCAÇÃO FÍSICA","Faculdade de Educação Física Montenegro",FAEFM,IBICARAI,29,BA,2,Privada,4,Munic_autarquia,4,2,60,16,44,"35,125","41,068180084228516","31,600000381469727","43,077274322509766","32,48125076293945","42,57500076293945",2,1,SC,"0,5199999809265137","0,6399999856948853",,,,,,"2,965217351913452","2,5999999046325684",,,,"1,487234354019165","0,5168641805648804",
2007,35,823,210100211300,"EDUCAÇÃO FÍSICA","Centro Universitário do Maranhão",UNICEUMA,"SAO LUIS",21,MA,2,Privada,4,Munic_autarquia,2,2,193,99,94,"38,207069396972656","42,01595687866211","38,46262741088867","50,50957489013672","38,398738861083984","48,38616943359375",3,SC,3,"0,5384615659713745","0,7941176295280457",32,1,27,"0,03125","0,84375","3,8363170623779297","2,692307949066162","4,21875","0,2622767686843872","2,225515127182007","2,2393558025360107",,"2,235203742980957"
