Ano,Cód.Área,"Área de Enquadramento",Cód.IES,"Nome da IES","Sigla da IES","Categ. Administrativa","Org. Acadêmica","Cód. Município","Município do Curso","UF do Curso","Região do Curso","Nr. Cursos da Unidade","Conluintes Inscritos","Concluintes Participantes","Nota Bruta - FG","Nota Bruta - CE","Nota Bruta - Geral","Nota Contínua do Enade","Nota Bruta - Org. Didático-Pedagógica","Nota Padronizada - Org. Didático-Pedagógica","Nota Bruta - Infraestrutura","Nota Padronizada - Infraestrutura","Nota Bruta - Oport. Ampliação","Nota Padronizada - Oport. Ampliação","Ingressantes inscritos no Enade","Ingressantes participantes no Enem","Nota dos Ingressantes no Enem","% de Ingressantes cujos pais têm ensino superior","Nota Bruta do IDD","Nota Padronizada do IDD","% de Mestres","Nota Padronizada de Mestres","% de Doutores","Nota Padronizada de Doutores","% regime de trabalho mínimo parcial","Nota padronizada de regime de trabalho","CPC Contínuo","CPC Faixa",Observação
2013,27,FONOAUDIOLOGIA,1430,"FACULDADE INGÁ",,"Privada sem fins lucrativos",Faculdade,4115200,MARINGA,PR,SUL,1,0,0,,,,,,0,,0,,0,10,6,"45,9375","33,33333206176758",,,"55,55555725097656","1,6666667311186847",0,0,"88,88888549804688","4,444444255374897",,SC,
2013,27,FONOAUDIOLOGIA,1446,"CENTRO UNIVERSITÁRIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN",UNIPLAN,"Privada sem fins lucrativos","Centro Universitário",5300108,BRASILIA,DF,CENTRO-OESTE,1,0,0,,,,,,0,,0,,0,152,62,"48,871612548828125",20,,,"97,14286041259766","4,785714506692633","31,428571701049805","1,6176470355007553","77,14286041259766","3,857143002851812",,SC,
2013,27,FONOAUDIOLOGIA,1557,"UNIVERSIDADE FUMEC",FUMEC,"Privada sem fins lucrativos",Universidade,3144805,"NOVA LIMA",MG,SUDESTE,1,4,1,,,,,"5,34782600402832","3,2742546555946217",5,"3,2550412131302235","4,333333492279053","1,622572907361216",0,0,,,,,0,0,0,0,0,0,,SC,
2013,27,FONOAUDIOLOGIA,1563,"CENTRO UNIVERSITÁRIO DA FACULDADE DE SAÚDE, CIÊNCIAS HUMANAS E TECNOLÓGICAS DO PIAUÍ",NOVAFAPI,"Privada com fins lucrativos","Centro Universitário",2211001,TERESINA,PI,NORDESTE,1,37,36,"46,391666412353516","53,06944274902344","51,411109924316406","2,2338039875030518","5,939558506011963","4,894056296375236","5,970085620880127","4,947800638432108","5,981481552124023","4,962473250278189",114,95,"47,22684097290039","32,60869598388672","41,205284118652344","2,699763536453247","66,66666412353516","2,499999806643946","6,666666507720947","0,3431372566295737","73,33333587646484","3,6666667801083945","2,6441547870635986",3,
2013,27,FONOAUDIOLOGIA,1600,"INSTITUTO DE CIÊNCIAS DA SAÚDE",ICS,"Privada sem fins lucrativos",Faculdade,3143302,"MONTES CLAROS",MG,SUDESTE,1,0,0,,,,,,0,,0,,0,54,39,"47,07468032836914","21,052631378173828",,,"78,57142639160156","3,392856975396989","21,428571701049805","1,1029411946105236","85,71428680419922","4,285714320441346",,SC,
2013,27,FONOAUDIOLOGIA,1677,"FACULDADE DE ENSINO SUPERIOR DO PIAUÍ",FAESPI,"Privada com fins lucrativos",Faculdade,2211001,TERESINA,PI,NORDESTE,1,32,27,"41,41851806640625","47,7814826965332","46,20000076293945","1,385064959526062","4,693920135498047","1,4842603483037364","3,6069912910461426","0,8242984625691099","3,5326387882232666",0,0,0,,,,,55,"1,6250000483390135",5,"0,25735294247218027",75,"3,7499999797425487",,SC,
2013,27,FONOAUDIOLOGIA,1883,"FACULDADE DE CIÊNCIAS AGRÁRIAS E DA SAÚDE",FAS,"Privada com fins lucrativos",Faculdade,2919207,"LAURO DE FREITAS",BA,NORDESTE,1,5,4,"39,974998474121094","52,224998474121094","49,17499923706055","1,8163859844207764","5,153726577758789","2,7429291519472776","4,173076629638672","1,8120939933601323","3,5416665077209473","0,018294325996488274",26,16,"50,78593826293945","14,285714149475098","36,32417678833008","1,4889779090881348","71,42857360839844","2,857143036687764","14,285714149475098","0,7352940710015108","90,47618865966797","4,5238094254161885","1,845066785812378",2,
2013,27,FONOAUDIOLOGIA,1938,"FACULDADE GLOBAL DE UMUARAMA",FGU,"Privada com fins lucrativos",Faculdade,4128104,UMUARAMA,PR,SUL,1,13,13,"49,03076934814453","45,43077087402344","46,338462829589844","1,5002387762069702","5,638491630554199","4,069919336661647","5,251120567321777","3,693236214681991","4,310256481170654","1,5758083627542252",25,12,"44,649166107177734","41,66666793823242","38,9217529296875","2,1333210468292236","68,75","2,65624996374574",25,"1,2867646242526436",75,"3,7499999797425487","2,2494945526123047",3,
2013,27,FONOAUDIOLOGIA,2076,"FACULDADE REGIONAL DA BAHIA",FARB,"Privada com fins lucrativos",Faculdade,2927408,SALVADOR,BA,NORDESTE,1,0,0,,,,,,0,,0,,0,24,17,"48,9913215637207","6,666666507720947",,,100,5,"26,66666603088379","1,3725489384100373",100,5,,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,27,FONOAUDIOLOGIA,2147,"FACULDADE METROPOLITANA DE MANAUS",FAMETRO,"Privada com fins lucrativos",Faculdade,1302603,MANAUS,AM,NORTE,1,0,0,,,,,,0,,0,,0,119,78,"45,36166763305664","14,70588207244873",,,"96,15384674072266","4,711538483848775","76,92308044433594","3,9592760109233094","96,15384674072266","4,807692366906396",,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,27,FONOAUDIOLOGIA,2160,"FACULDADE SANT'ANA",IESSA,"Privada sem fins lucrativos",Faculdade,4119905,"PONTA GROSSA",PR,SUL,1,0,0,,,,,,0,,0,,0,29,12,"49,06645965576172","27,272727966308594",,,"83,33333587646484","3,7500001812713006",0,0,"83,33333587646484","4,1666667882113755",,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,27,FONOAUDIOLOGIA,2571,"FACULDADE REDENTOR",FACREDENTOR,"Privada sem fins lucrativos",Faculdade,3302205,ITAPERUNA,RJ,SUDESTE,1,13,12,"49,75","58,54999923706055","56,358333587646484","3,023416757583618","5,752508163452148","4,382026841046105","5,705128192901611","4,485460921676893","5,679487228393555","4,350494793291302",37,22,"49,52477264404297",15,"45,5023193359375","3,7656667232513428","73,17073059082031","2,9878047919817563","48,780487060546875","2,510760309062621",100,5,"3,560053586959839",4,
2013,27,FONOAUDIOLOGIA,2745,"ESCOLA SUPERIOR DA AMAZÔNIA",ESAMAZ,"Privada com fins lucrativos",Faculdade,1501402,BELEM,PA,NORTE,1,1,0,,,,,,0,,0,,0,0,0,,,,,0,0,0,0,0,0,,SC,
2013,27,FONOAUDIOLOGIA,2826,"FACULDADE NOSSA SENHORA DE FÁTIMA","FACULDADE FÁTIMA","Privada sem fins lucrativos",Faculdade,4305108,"CAXIAS DO SUL",RS,SUL,1,19,19,"50,42105484008789","62,45789337158203","59,45789337158203","3,5000357627868652","5,420670986175537","3,4736596619786915","5,057422637939453","3,355241330942179","4,5359649658203125","2,03319678247392",16,8,"50,778751373291016",25,"50,478355407714844",5,80,"3,499999993957623","26,66666603088379","1,3725489384100373",30,"1,4999999432791358","3,5100059509277344",4,
2013,27,FONOAUDIOLOGIA,4010,"CENTRO UNIVERSITÁRIO METODISTA",IPA,"Privada sem fins lucrativos","Centro Universitário",4314902,"PORTO ALEGRE",RS,SUL,1,16,16,"42,9375","44,35625076293945","44,01250076293945","1,0729540586471558","5,212718486785889","2,9044129258538613","4,482675552368164","2,3523313637914893","3,9000000953674316","0,7444416200514591",15,12,"50,35874938964844","41,66666793823242","34,216094970703125","0,9660565257072449","92,30769348144531","4,4230769676975505","38,46154022216797","1,9796380385022514","30,769229888916016","1,5384613888680507","1,6508302688598633",2,
2013,27,FONOAUDIOLOGIA,4037,"FACULDADE DE TECNOLOGIA INTENSIVA",FATECI,"Privada com fins lucrativos",Faculdade,2304400,FORTALEZA,CE,NORDESTE,1,8,8,"43,025001525878906","48,025001525878906","46,775001525878906","1,4932092428207397","5,005434989929199","2,3369975288378457","4,077724456787109","1,6457083741561915","4,114583492279053","1,179285602007174",43,28,"49,19830322265625","11,11111068725586","35,54304122924805","1,2952128648757935","77,77777862548828","3,3333333897288493",0,0,"44,44444274902344","2,2222221682023515","1,4556753635406494",2,
2013,27,FONOAUDIOLOGIA,15450,"Faculdade Presidente Antônio Carlos de Ipatinga",,"Privada sem fins lucrativos",Faculdade,3131307,IPATINGA,MG,SUDESTE,1,0,0,,,,,,0,,0,,0,64,36,"50,63750076293945","20,58823585510254",,,"64,70587921142578","2,3529409262451066",0,0,"41,17647171020508","2,058823619974489",,SC,
2013,28,NUTRIÇÃO,1,"UNIVERSIDADE FEDERAL DE MATO GROSSO",UFMT,"Pública Federal",Universidade,5103403,CUIABA,MT,CENTRO-OESTE,1,29,29,"50,6793098449707","52,21034622192383","51,844825744628906","3,31803560256958","4,730644226074219","1,5006804256297577","4,187283992767334","1,623247752198852","4,570689678192139","2,368021801072251",52,52,"56,40177917480469","60,41666793823242","8,872241973876953","3,2735702991485596","89,28571319580078","4,154135252140189","58,92856979370117","2,9464285188343275",100,5,"3,1907951831817627",4,
2013,28,NUTRIÇÃO,2,"UNIVERSIDADE DE BRASÍLIA",UNB,"Pública Federal",Universidade,5300108,BRASILIA,DF,CENTRO-OESTE,1,41,36,"53,71110916137695","56,872222900390625","56,088890075683594","3,890611171722412","4,695811748504639","1,4014097605643352","4,024742126464844","1,320462478087473","4,729523658752441","2,6605038702398094",64,41,"61,0757942199707",70,"10,274181365966797","3,50276517868042","95,28302001953125","4,627606828608144","81,13207244873047","4,056603738221366",100,5,"3,5722925662994385",4,
2013,28,NUTRIÇÃO,3,"UNIVERSIDADE FEDERAL DE SERGIPE",UFS,"Pública Federal",Universidade,2803500,LAGARTO,SE,NORDESTE,1,0,0,,,,,,0,,0,,0,52,52,"54,67298126220703","25,490196228027344",,,"95,55555725097656","4,649122959314238","31,11111068725586","1,5555555540680417",100,5,,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,28,NUTRIÇÃO,3,"UNIVERSIDADE FEDERAL DE SERGIPE",UFS,"Pública Federal",Universidade,2806701,"SAO CRISTOVAO",SE,NORDESTE,1,37,35,"49,6485710144043","57,34000015258789","55,43428421020508","3,7823429107666016","5,029876708984375","2,3534775090415354","4,608247756958008","2,4074248123451762","5,111764907836914","3,364375243084118",50,50,"59,259849548339844","35,55555725097656","9,994060516357422","3,456969738006592",80,"3,421052579855542","73,33333587646484","3,6666667826927557",100,5,"3,5289783477783203",4,
2013,28,NUTRIÇÃO,4,"UNIVERSIDADE FEDERAL DO AMAZONAS",UFAM,"Pública Federal",Universidade,1301209,COARI,AM,NORTE,1,38,34,"43,329410552978516","34,82646942138672","36,97058868408203","1,3330481052398682","4,92146110534668","2,0444985983955912","4,43748664855957","2,089328708355023","4,222727298736572","1,7272725791635921",23,23,"43,6229362487793","22,727272033691406","3,6084938049316406","2,4130308628082275",70,"2,6315788697833127",20,"1,0000000133876257",100,5,"2,1345245838165283",3,
2013,28,NUTRIÇÃO,5,"UNIVERSIDADE FEDERAL DO PIAUÍ",UFPI,"Pública Federal",Universidade,2208007,PICOS,PI,NORDESTE,1,48,45,"52,51333236694336","42,959999084472656","45,3577766418457","2,479808807373047","5,107750415802002","2,5754134952658103","4,76322603225708","2,6961204685520173","4,515579700469971","2,2665405319902403",56,56,"50,060176849365234","28,846153259277344","6,933506011962891","2,956617593765259","70,5882339477539","2,6780183889879132","29,41176414489746","1,4705882431691917",100,5,"2,7118430137634277",3,
2013,28,NUTRIÇÃO,5,"UNIVERSIDADE FEDERAL DO PIAUÍ",UFPI,"Pública Federal",Universidade,2211001,TERESINA,PI,NORDESTE,1,61,59,"51,120338439941406","50,120338439941406","50,38135528564453","3,129659414291382","5,051342010498047","2,4146524756557266","4,7379631996154785","2,6490605021547644","4,552873611450195","2,3352147389917146",39,39,"62,43077087402344","41,02564239501953","3,667949676513672","2,422750949859619","80,70175170898438","3,4764540244345716","33,33333206176758","1,6666666387757798",100,5,"2,7315611839294434",3,
2013,28,NUTRIÇÃO,6,"UNIVERSIDADE FEDERAL DE OURO PRETO",UFOP,"Pública Federal",Universidade,3146107,"OURO PRETO",MG,SUDESTE,1,24,23,"45,92608642578125","56,400001525878906","53,79130554199219","3,5488204956054688","5,298042297363281","3,117735509409667","5,019315719604492","3,17316783350011","5,196969509124756","3,5212737667026373",35,35,"60,779212951660156","47,05882263183594","7,471981048583984","3,044649839401245","93,26923370361328","4,4686237132104605","74,03845977783203","3,7019230949448807",100,5,"3,5213472843170166",4,
2013,28,NUTRIÇÃO,8,"UNIVERSIDADE FEDERAL DE VIÇOSA",UFV,"Pública Federal",Universidade,3155504,"RIO PARANAIBA",MG,SUDESTE,1,14,14,"53,00714111328125","53,42142868041992","53,31428527832031","3,5252342224121094","5,354205131530762","3,277796671390532","4,437562465667725","2,0894699398015977","4,809523582458496","2,807818307266619",22,22,"52,709999084472656","14,285714149475098","11,598983764648438","3,7193493843078613","95,45454406738281","4,64114823170814","68,18181610107422","3,4090908725792026",100,5,"3,6617724895477295",4,
2013,28,NUTRIÇÃO,8,"UNIVERSIDADE FEDERAL DE VIÇOSA",UFV,"Pública Federal",Universidade,3171303,VICOSA,MG,SUDESTE,1,62,61,"55,88032913208008","59,5950813293457","58,67704772949219","4,240155220031738","5,078184127807617","2,4911511098588304","4,823432445526123","2,8082738131026574","4,700277805328369","2,606649611406062",58,58,"60,31155014038086","47,3684196472168","13,790401458740234","4,077611446380615",100,5,95,"4,750000013387626",100,5,"4,130111217498779",5,
2013,28,NUTRIÇÃO,10,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ",PUCPR,"Privada sem fins lucrativos",Universidade,4106902,CURITIBA,PR,SUL,1,36,36,"50,099998474121094","46,80833435058594","47,63055419921875","2,765896797180176","5,597253799438477","3,970472775487282","5,512087821960449","4,0911104736682","5,580952167510986","4,2283518504311015",58,47,"55,265159606933594","34,78260803222656","4,7387847900390625","2,59781551361084","96,55172729492188","4,72776792339623","48,27586364746094","2,413793195776729","82,75862121582031","4,1379310278952515","3,097460985183716",4,
2013,28,NUTRIÇÃO,10,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ",PUCPR,"Privada sem fins lucrativos",Universidade,4115200,MARINGA,PR,SUL,1,16,16,"43,900001525878906","42,537498474121094","42,89374923706055","2,1114630699157715","5,461338996887207","3,5831226234352105","5,492788314819336","4,055159038063817","5,208333492279053","3,542199773156049",0,0,,,,,75,"3,026315724819427",25,"1,25",50,"2,4999999617924566",,SC,
2013,28,NUTRIÇÃO,13,"UNIVERSIDADE DE CAXIAS DO SUL",UCS,"Privada sem fins lucrativos",Universidade,4305108,"CAXIAS DO SUL",RS,SUL,1,49,49,"45,61020278930664","44,73673629760742","44,96530532836914","2,3921995162963867","5,093893527984619","2,535922105066205","4,973574161529541","3,0879598529427215","5,06258487701416","3,2738135606650576",57,30,"48,251914978027344","23,33333396911621","7,6892547607421875","3,0801706314086914","93,61701965332031","4,496080535666623","46,808509826660156","2,3404255262180316","72,34042358398438","3,617021147340438","2,94248366355896",3,
2013,28,NUTRIÇÃO,14,"UNIVERSIDADE DO VALE DO RIO DOS SINOS",UNISINOS,"Privada sem fins lucrativos",Universidade,4314902,"PORTO ALEGRE",RS,SUL,1,0,0,,,,,,0,,0,,0,47,19,"51,332763671875","38,88888931274414",,,"84,21052551269531","3,75346249623445","42,105262756347656","2,105263179033093","89,47368621826172","4,473684286941403",,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,28,NUTRIÇÃO,14,"UNIVERSIDADE DO VALE DO RIO DOS SINOS",UNISINOS,"Privada sem fins lucrativos",Universidade,4318705,"SAO LEOPOLDO",RS,SUL,1,68,60,"37,71333312988281","43,654998779296875","42,18166732788086","1,9863462448120117","5,098133563995361","2,548005966371551","5,092512130737305","3,3095191206843526","4,445355415344238","2,1372272607304326",106,62,"50,81858825683594","16,94915199279785","1,9993209838867188","2,149956703186035","93,87754821777344","4,516648563417236","63,26530456542969","3,1632652815329325","93,87754821777344","4,693877416904133","2,7250404357910156",3,
2013,28,NUTRIÇÃO,16,"UNIVERSIDADE GAMA FILHO - Descredenciada (Despacho SERES nº 2 de 13/01/2014)",UGF,"Privada com fins lucrativos",Universidade,3304557,"RIO DE JANEIRO",RJ,SUDESTE,1,38,34,"40,661766052246094","36,505882263183594","37,54705810546875","1,3966269493103027","5,304950714111328","3,1374241328323893","5,175487995147705","3,4640876929101423","5,215686321258545","3,5557395029872128",10,7,"53,576072692871094","28,571428298950195","-3,02783203125","1,3280967473983765",0,0,0,0,0,0,,,"IES Descredenciada / Curso Desativado"
2013,28,NUTRIÇÃO,17,"UNIVERSIDADE FEDERAL DE UBERLÂNDIA",UFU,"Pública Federal",Universidade,3170206,UBERLANDIA,MG,SUDESTE,1,36,36,"51,4555549621582","56,84166717529297","55,51388931274414","3,8020124435424805","5,104598045349121","2,5664294290011345","4,721012115478516","2,6174838188714937","5,28000020980835","3,6741691595902592",40,40,"57,26074981689453","40,5405387878418","12,304012298583984","3,8346102237701416","97,14286041259766","4,7744363402220245","74,28571319580078","3,714285764011181",100,5,"3,8079521656036377",4,
2013,28,NUTRIÇÃO,19,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS",PUC-CAMPINAS,"Privada sem fins lucrativos",Universidade,3509502,CAMPINAS,SP,SUDESTE,1,44,42,"50,54523849487305","50,5476188659668","50,5523796081543","3,1497673988342285","5,2505059242248535","2,9822592976721083","5,1847758293151855","3,4813891955694283","5,0333333015441895","3,219948749055434",32,26,"55,13461685180664","38,46154022216797","9,192291259765625","3,3258931636810303","92,5","4,407894758393524","67,5","3,3750000870195667","42,5","2,1249999522405707","3,2684707641601563",4,
2013,28,NUTRIÇÃO,20,"UNIVERSIDADE DE PASSO FUNDO",UPF,"Privada sem fins lucrativos",Universidade,4314100,"PASSO FUNDO",RS,SUL,1,22,21,"38,023807525634766","35,29523849487305","35,9952392578125","1,1777019500732422","4,856107711791992","1,858244826242663","4,8223443031311035","2,806246771653086","4,579365253448486","2,383997296712066",38,28,"50,51509094238281","32,14285659790039","-3,5908355712890625","1,2360546588897705","88,46154022216797","4,089068953561644","23,076923370361328","1,1538461898897614","53,846153259277344","2,6923076217706887","1,6891202926635742",2,
2013,28,NUTRIÇÃO,21,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL",PUCRS,"Privada sem fins lucrativos",Universidade,4314902,"PORTO ALEGRE",RS,SUL,1,63,63,"37,17777633666992","44,14444351196289","42,41904830932617","2,0140557289123535","5,218597412109375","2,8913217191186864","5,378603458404541","3,842453967488884","5,006111145019531","3,1698209993723134",59,38,"55,650394439697266","30,55555534362793","0,3703346252441406","1,8836431503295898",100,5,"66,66666412353516","3,333333244082495","80,55555725097656","4,027777839334376","2,727386951446533",3,
2013,28,NUTRIÇÃO,22,"UNIVERSIDADE PRESBITERIANA MACKENZIE",MACKENZIE,"Privada sem fins lucrativos",Universidade,3550308,"SAO PAULO",SP,SUDESTE,1,34,32,"52,037498474121094","42,337501525878906","44,775001525878906","2,40065860748291","5,829417705535889","4,632127815579816","5,890442848205566","4,795915390992345","5,904040336608887","4,8232969152718",52,36,"53,67034912109375","61,11111068725586","4,197750091552734","2,5093648433685303","97,14286041259766","4,7744363402220245","74,28571319580078","3,714285764011181","45,71428680419922","2,28571432938005","3,1528513431549072",4,
2013,28,NUTRIÇÃO,23,"UNIVERSIDADE FEEVALE",FEEVALE,"Privada sem fins lucrativos",Universidade,4313409,"NOVO HAMBURGO",RS,SUL,1,24,24,"47,14583206176758","41,59583282470703",43,"2,1422293186187744","4,909008502960205","2,0090093746610234","5,13488245010376","3,388447127888106","5,063889026641846","3,2762150577225735",69,28,"52,06365966796875","14,285714149475098","0,7840461730957031","1,9512784481048584","94,28571319580078","4,548872107176304","42,85714340209961","2,1428572050139763","97,14286041259766","4,857142988140149","2,540276527404785",3,
2013,28,NUTRIÇÃO,29,"UNIVERSIDADE ESTADUAL DO CEARÁ",UECE,"Pública Estadual",Universidade,2304400,FORTALEZA,CE,NORDESTE,1,77,49,"53,193878173828125","61,369388580322266","59,3326530456543","4,312333583831787","4,659010410308838","1,2965277322278832","3,123356342315674",0,"4,451602458953857","2,148730749144892",32,28,"63,007320404052734",50,"12,532672882080078","3,871992826461792","88,63636016845703","4,102870538322653","52,272727966308594","2,6136364427450607",100,5,"3,443382740020752",4,
2013,28,NUTRIÇÃO,30,"UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO",UNIFENAS,"Privada sem fins lucrativos",Universidade,3101607,ALFENAS,MG,SUDESTE,1,28,28,"38,7071418762207","39,79642868041992","39,5428581237793","1,6453818082809448","5,712102890014648","4,297786700614546","5,7415947914123535","4,518639156364081","5,25","3,618925822205647",0,0,,,,,"71,42857360839844","2,744360945358477","14,285714149475098","0,7142857907864325",50,"2,4999999617924566",,SC,
2013,28,NUTRIÇÃO,30,"UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO",UNIFENAS,"Privada sem fins lucrativos",Universidade,3122306,DIVINOPOLIS,MG,SUDESTE,1,1,1,,,,,"5,956521511077881","4,9943670859111196","5,846153736114502","4,7134130368555125","4,333333492279053","1,930946485503522",0,0,,,,,100,5,0,0,100,5,,SC,
2013,28,NUTRIÇÃO,40,"UNIVERSIDADE DO ESTADO DA BAHIA",UNEB,"Pública Estadual",Universidade,2927408,SALVADOR,BA,NORDESTE,1,40,35,"40,76571273803711","45,797142028808594","44,55428695678711","2,3124160766601563","4,061421871185303",0,"3,3158884048461914",0,"3,5387096405029297","0,4677005079254679",58,51,"56,54534149169922","24,489795684814453","0,5462799072265625","1,912407398223877","82,35294342041016","3,6068112747682197","38,82352828979492","1,9411764478489593",100,5,"2,0802056789398193",3,
2013,28,NUTRIÇÃO,54,"UNIVERSIDADE ESTADUAL DE CAMPINAS",UNICAMP,"Pública Estadual",Universidade,3526902,LIMEIRA,SP,SUDESTE,1,55,54,"56,14814758300781","50,26852035522461","51,748146057128906","3,3350107669830322","4,9836578369140625","2,221756147412236","4,612056255340576","2,414519352647574","4,916025638580322","3,0039346302559116",61,57,"60,352542877197266","51,78571319580078","6,664997100830078","2,9127206802368164","95,23809814453125","4,624060348648994","95,23809814453125","4,761905093407874",100,5,,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,28,NUTRIÇÃO,56,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO",UNESP,"Pública Estadual",Universidade,3507506,BOTUCATU,SP,SUDESTE,1,28,28,"58,83928680419922","58,11785888671875","58,31428527832031","4,207475662231445","4,937443256378174","2,0900469426545447","4,6824798583984375","2,5457054157328534","4,9178571701049805","3,007307269655489",33,31,"60,09354782104492","70,96774291992188","13,979198455810547","4,108476638793945",100,5,"97,5","4,875000006693813",100,5,"4,119933605194092",5,
2013,28,NUTRIÇÃO,76,"UNIVERSIDADE REGIONAL DE BLUMENAU",FURB,"Pública Municipal",Universidade,4202404,BLUMENAU,SC,SUL,1,23,23,"45,41739273071289","48,5217399597168","47,760868072509766","2,7563424110412598","5,188888072967529","2,8066516295374626","4,9192891120910645","2,9868369148659637","4,537121295928955","2,306207935154266",50,22,"48,74954605102539","28,571428298950195","8,9515380859375","3,286533832550049","95,1219482421875","4,614890685375331","39,024391174316406","1,9512195936229062","51,219512939453125","2,5609756097560976","2,9499242305755615",4,
2013,28,NUTRIÇÃO,79,"INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE CATANDUVA","IMES CATANDUVA","Pública Municipal",Faculdade,3511102,CATANDUVA,SP,SUDESTE,1,18,16,"40,881248474121094","33,756248474121094","35,556251525878906","1,1351072788238525","5,6720290184021","4,183578279560635","5,656410217285156","4,359956196738562","5,326666831970215","3,7601025981600698",39,9,"48,226112365722656","22,22222137451172","-3,1002540588378906","1,3162569999694824","91,66666412353516","4,342105077815691","41,66666793823242","2,083333428162349","33,33333206176758","1,6666665393081883",,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,28,NUTRIÇÃO,82,"UNIVERSIDADE DO OESTE DE SANTA CATARINA",UNOESC,"Pública Municipal",Universidade,4219309,VIDEIRA,SC,SUL,1,14,13,"47,29230880737305","42,0538444519043","43,38461685180664","2,192737579345703","5,5709943771362305","3,8956347630385353","5,493589878082275","4,056652235820922","5,412820339202881","3,9187484392999887",27,14,"48,718570709228516","14,285714149475098","4,249977111816406","2,5179030895233154",75,"3,026315724819427",25,"1,25",90,"4,499999961792456","2,6647613048553467",3,
2013,28,NUTRIÇÃO,83,"UNIVERSIDADE DO VALE DO ITAJAÍ",UNIVALI,"Privada sem fins lucrativos",Universidade,4208203,ITAJAI,SC,SUL,1,24,23,"44,8304328918457","46,04782485961914","45,747825622558594","2,491276979446411","5,528573513031006","3,7747375068941897","5,576655864715576","4,211388677546172","5,886111259460449","4,7902816117473055",90,43,"52,02994155883789","33,33333206176758","4,010986328125","2,4788320064544678","88,23529052734375","4,071207118098528","38,235294342041016","1,911764754609373",100,5,"2,9463837146759033",4,
2013,28,NUTRIÇÃO,124,"CENTRO UNIVERSITÁRIO DE ARARAQUARA",UNIARA,"Privada sem fins lucrativos","Centro Universitário",3503208,ARARAQUARA,SP,SUDESTE,1,28,27,"38,50370407104492","36,30370330810547","36,8814811706543","1,2948851585388184","5,9429802894592285","4,95577537328365",6,5,"5,9259257316589355","4,863597262824696",40,23,"51,56695556640625","13,636363983154297","-3,7877197265625","1,2038671970367432","95,45454406738281","4,64114823170814","54,54545593261719","2,7272728185519934","68,18181610107422","3,4090907666809738","2,43646240234375",3,
2013,28,NUTRIÇÃO,135,"CENTRO UNIVERSITÁRIO CLARETIANO",CEUCLAR,"Privada sem fins lucrativos","Centro Universitário",3505906,BATATAIS,SP,SUDESTE,1,37,36,"47,46111297607422","37,07500076293945","39,69444274902344","1,7105199098587036","5,903839588165283","4,844226406040285","5,88131856918335","4,7789185845273146","5,0523810386657715","3,255023880376399",41,31,"51,65564727783203","6,666666507720947","-0,6182594299316406","1,7220237255096436","88,23529052734375","4,071207118098528","52,94117736816406","2,647058918030299","76,47058868408203","3,8235294026342266","2,617614984512329",3,
2013,28,NUTRIÇÃO,137,"UNIVERSIDADE DO SAGRADO CORAÇÃO",USC,"Privada sem fins lucrativos",Universidade,3506003,BAURU,SP,SUDESTE,1,18,18,"41,477779388427734","43,85555648803711","43,261112213134766","2,1488921642303467","5,633179664611816","4,072859640462733","5,580419540405273","4,21839975020334","5,509259223937988","4,09633410636428",42,31,"51,86556625366211","46,66666793823242","2,7104225158691406","2,2662103176116943",96,"4,684210548729265",64,"3,1999999892898994",68,"3,399999969433965","2,928060531616211",3,
2013,28,NUTRIÇÃO,142,"CENTRO UNIVERSITÁRIO DO TRIÂNGULO",UNITRI,"Privada sem fins lucrativos","Centro Universitário",3170206,UBERLANDIA,MG,SUDESTE,1,39,28,"47,11428451538086","39,24285888671875","41,22142791748047","1,9101111888885498","5,892857074737549","4,812926744183669","5,793956279754639","4,6161788878013805","5,8035712242126465","4,638289795665675",118,70,"48,62639236450195","30,158729553222656","2,123577117919922","2,1702704429626465","69,23076629638672","2,5708498330709837","26,923076629638672","1,346153877048367","38,46154022216797","1,9230769054426722","2,388320207595825",3,
2013,28,NUTRIÇÃO,143,"UNIVERSIDADE DE UBERABA",UNIUBE,"Privada sem fins lucrativos",Universidade,3170107,UBERABA,MG,SUDESTE,1,38,38,"50,849998474121094","39,74736785888672","42,53947448730469","2,1013965606689453","4,822778224945068","1,7632575243713502","4,689025402069092","2,5578985369819085","4,004504680633545","1,3254304273629849",0,0,,,,,"85,71428680419922","3,8721805136269345",50,"2,5000000669381284","85,71428680419922","4,28571432938005",,SC,
