ano,cod_ies,nome_ies,sigla_ies,org_academica,cat_administrativa,cod_curso,cod_area,area_enquadramento,modalidade_ensino,cod_municipio,municipio_curso,sigla_uf,concluintes_inscritos,concluintes_participantes,concluintes_participantes_enem,percentual_concluintes_participantes_enem,nota_bruta_idd,nota_padronizada_idd,idd_faixa
2016,4037,FACULDADE DE TECNOLOGIA INTENSIVA,FATECI,Faculdade ,Privada com fins lucrativos,99786,36,FISIOTERAPIA,Educação Presencial,2304400,FORTALEZA,CE,5,5,4,0.800000011920929,0.073618799448013,2.51897732528127,3
2016,3533,FACULDADE CERES,FACERES,Faculdade ,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,99798,23,ENFERMAGEM,Educação Presencial,3549805,SÃO JOSÉ DO RIO PRETO,SP,22,21,7,0.333333343267441,-1.53639459609985,1.7803997600174,2
2016,2564,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,Universidade,Pessoa Jurídica de Direito Público - Federal,99800,17,AGRONOMIA,Educação Presencial,2512101,POMBAL,PB,37,37,35,0.945945918560028,-0.532374322414398,2.5346513469684,3
2016,47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pessoa Jurídica de Direito Público - Estadual,99822,23,ENFERMAGEM,Educação Presencial,5205406,CERES,GO,26,26,24,0.923076927661896,-0.600260198116303,2.22104483221531,3
2016,2132,FACULDADE BARÃO DO RIO BRANCO,FAB,Faculdade ,Privada com fins lucrativos,99824,6,ODONTOLOGIA,Educação Presencial,1200401,RIO BRANCO,AC,65,62,50,0.806451618671417,0.134473025798798,2.61311130223577,3
2016,549,UNIVERSIDADE FEDERAL DO ACRE,UFAC,Universidade,Pessoa Jurídica de Direito Público - Federal,99843,23,ENFERMAGEM,Educação Presencial,1200203,CRUZEIRO DO SUL,AC,33,33,27,0.818181812763214,0.69982784986496,2.83300545774122,3
2016,1775,CENTRO UNIVERSITÁRIO DO VALE DO IPOJUCA,UNIVIP,Centro Universitário,Privada com fins lucrativos,99849,23,ENFERMAGEM,Educação Presencial,2604106,CARUARU,PE,197,186,147,0.790322601795197,-0.079984806478024,2.46594213329202,3
2016,2365,FACULDADE CATÓLICA DO TOCANTINS,FACTO,Faculdade ,Privada sem fins lucrativos,99851,17,AGRONOMIA,Educação Presencial,1721000,PALMAS,TO,19,18,10,0.555555582046509,-0.346768349409103,2.64677298599251,3
2016,2365,FACULDADE CATÓLICA DO TOCANTINS,FACTO,Faculdade ,Privada sem fins lucrativos,99853,51,ZOOTECNIA,Educação Presencial,1721000,PALMAS,TO,17,15,10,0.666666686534882,1.46779346466064,3.41381758624527,4
2016,1129,CENTRO UNIVERSITÁRIO DO NORTE PAULISTA,UNORP,Centro Universitário,Privada sem fins lucrativos,99857,6,ODONTOLOGIA,Educação Presencial,3549805,SÃO JOSÉ DO RIO PRETO,SP,70,63,33,0.523809552192688,-0.506550848484039,1.93728652120871,2
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,99864,23,ENFERMAGEM,Educação Presencial,2208007,PICOS,PI,34,31,29,0.935483872890472,0.722225725650787,2.84354829604947,3
2016,143,UNIVERSIDADE DE UBERABA,UNIUBE,Universidade,Privada sem fins lucrativos,99872,90,TECNOLOGIA EM AGRONEGÓCIOS,Educação a Distância,3170107,UBERABA,MG,55,46,11,0.239130437374115,-0.23327924311161,2.5654103053623,3
2016,143,UNIVERSIDADE DE UBERABA,UNIUBE,Universidade,Privada sem fins lucrativos,99880,38,SERVIÇO SOCIAL,Educação a Distância,3170107,UBERABA,MG,6,4,0,0,,,SC
2016,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Universidade,Pessoa Jurídica de Direito Público - Federal,99916,17,AGRONOMIA,Educação Presencial,2201903,BOM JESUS,PI,74,53,47,0.886792480945587,0.346953272819519,3.06583926953566,4
2016,1337,FACULDADE MATER DEI,FMD,Faculdade ,Privada com fins lucrativos,99926,90,TECNOLOGIA EM AGRONEGÓCIOS,Educação Presencial,4118501,PATO BRANCO,PR,26,20,14,0.699999988079071,-4.55035018920898,1.19437729440518,2
2016,449,UNIVERSIDADE LUTERANA DO BRASIL,ULBRA,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,100049,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,4304705,CARAZINHO,RS,24,24,19,0.791666686534882,0.511848866939545,2.82903491530044,3
2016,3603,FACULDADE ANHANGUERA DE GUARULHOS,0,Faculdade ,Privada com fins lucrativos,100053,23,ENFERMAGEM,Educação Presencial,3518800,GUARULHOS,SP,18,13,9,0.692307710647583,3.04347896575928,3.93617858907199,4
2016,3603,FACULDADE ANHANGUERA DE GUARULHOS,0,Faculdade ,Privada com fins lucrativos,100055,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3518800,GUARULHOS,SP,26,25,14,0.560000002384186,0.154548808932304,2.54015741443235,3
2016,3603,FACULDADE ANHANGUERA DE GUARULHOS,0,Faculdade ,Privada com fins lucrativos,100057,55,BIOMEDICINA,Educação Presencial,3518800,GUARULHOS,SP,33,29,25,0.862068951129913,1.03125,2.92095682208093,3
2016,4293,FACULDADE INTEGRAÇÃO TIETE,FIT,Faculdade ,Privada com fins lucrativos,100061,55,BIOMEDICINA,Educação Presencial,3554508,TIETÊ,SP,10,9,8,0.888888895511627,-2.81570768356323,1.00036342380553,2
2016,71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,UERN,Universidade,Pessoa Jurídica de Direito Público - Estadual,100063,6,ODONTOLOGIA,Educação Presencial,2402006,CAICÓ,RN,11,11,9,0.818181812763214,1.30734539031982,3.84965839622961,4
2016,71,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,UERN,Universidade,Pessoa Jurídica de Direito Público - Estadual,100071,23,ENFERMAGEM,Educação Presencial,2402006,CAICÓ,RN,18,18,17,0.944444417953491,1.96447324752808,3.42828297746314,4
2016,2023,FACULDADE DE GUANAMBI,0,Faculdade ,Privada com fins lucrativos,100093,36,FISIOTERAPIA,Educação Presencial,2911709,GUANAMBI,BA,20,20,19,0.949999988079071,-0.085773833096027,2.44781554212531,3
2016,2023,FACULDADE DE GUANAMBI,0,Faculdade ,Privada com fins lucrativos,100115,55,BIOMEDICINA,Educação Presencial,2911709,GUANAMBI,BA,33,28,28,1,-0.069456867873669,2.37142898274258,3
2016,2773,FACULDADE DE MACAPÁ,FAMA,Faculdade ,Privada sem fins lucrativos,100120,23,ENFERMAGEM,Educação Presencial,1600303,MACAPÁ,AP,65,61,30,0.491803288459778,-0.22308275103569,2.39858492021791,3
2016,2076,FACULDADE REGIONAL DA BAHIA,FARB,Faculdade ,Privada com fins lucrativos,100136,55,BIOMEDICINA,Educação Presencial,2927408,SALVADOR,BA,18,15,10,0.666666686534882,0.023859620094299,2.41801723389681,3
2016,47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Universidade,Pessoa Jurídica de Direito Público - Estadual,100150,17,AGRONOMIA,Educação Presencial,5215702,PALMEIRAS DE GOIÁS,GO,19,19,13,0.684210538864136,-0.65107673406601,2.46294509347346,3
2016,3285,FACULDADE SANTO ANTONIO,FSA,Faculdade ,Privada com fins lucrativos,100152,55,BIOMEDICINA,Educação Presencial,2900702,ALAGOINHAS,BA,14,13,11,0.846153855323792,-0.367093980312347,2.22283367178455,3
2016,1509,Centro Universitário Estácio de Belo Horizonte - Estácio BH,ESTÁCIO BH,Centro Universitário,Privada com fins lucrativos,100199,91,TECNOLOGIA EM GESTÃO HOSPITALAR,Educação Presencial,3106200,BELO HORIZONTE,MG,11,8,4,0.5,-4.78936386108398,1.35713618090623,2
2016,398,UNIVERSIDADE TIRADENTES,UNIT,Universidade,Privada com fins lucrativos,100249,38,SERVIÇO SOCIAL,Educação Presencial,2802106,ESTÂNCIA,SE,25,21,17,0.809523820877075,-0.745846509933472,2.29605708517893,3
2016,398,UNIVERSIDADE TIRADENTES,UNIT,Universidade,Privada com fins lucrativos,100251,38,SERVIÇO SOCIAL,Educação Presencial,2802908,ITABAIANA,SE,13,11,6,0.545454561710358,-2.7812774181366,1.34627328819403,2
2016,398,UNIVERSIDADE TIRADENTES,UNIT,Universidade,Privada com fins lucrativos,100253,38,SERVIÇO SOCIAL,Educação Presencial,2805703,PROPRIÁ,SE,32,31,26,0.838709652423858,-0.224467799067497,2.53934564372329,3
2016,583,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pessoa Jurídica de Direito Público - Federal,100256,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,2304400,FORTALEZA,CE,65,48,37,0.770833313465118,0.121209420263767,2.52486857411942,3
2016,472,UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY,UNIGRANRIO,Universidade,Privada sem fins lucrativos,100330,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3301702,DUQUE DE CAXIAS,RJ,58,39,21,0.538461565971375,0.559192359447479,2.85804907812423,3
2016,322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada sem fins lucrativos,100380,5,MEDICINA VETERINÁRIA,Educação Presencial,3509502,CAMPINAS,SP,28,28,23,0.821428596973419,2.62219500541687,4.57056614140791,5
2016,4503,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,UFRB,Universidade,Pessoa Jurídica de Direito Público - Federal,100450,28,NUTRIÇÃO,Educação Presencial,2928703,SANTO ANTÔNIO DE JESUS,BA,21,19,13,0.684210538864136,-0.260428726673126,2.32648744787958,3
2016,4503,UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,UFRB,Universidade,Pessoa Jurídica de Direito Público - Federal,100452,23,ENFERMAGEM,Educação Presencial,2928703,SANTO ANTÔNIO DE JESUS,BA,20,16,14,0.875,0.830510795116425,2.89451884296604,3
2016,426,CENTRO UNIVERSITÁRIO FRANCISCANO,UNIFRA,Centro Universitário,Privada sem fins lucrativos,100454,55,BIOMEDICINA,Educação Presencial,4316907,SANTA MARIA,RS,18,18,13,0.722222208976746,1.24034953117371,3.0253497507764,4
2016,3983,CENTRO UNIVERSITÁRIO DE FORMIGA,UNIFORMG,Centro Universitário,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,100640,38,SERVIÇO SOCIAL,Educação Presencial,3126109,FORMIGA,MG,21,17,12,0.705882370471954,2.06913590431213,3.60959942900047,4
2016,2111,INSTITUTO SUPERIOR DE TEOLOGIA APLICADA,INTA,Faculdade ,Privada sem fins lucrativos,100658,38,SERVIÇO SOCIAL,Educação Presencial,2312908,SOBRAL,CE,55,44,34,0.772727251052856,-1.76109623908997,1.82231575661799,2
2016,4362,FACULDADE PITÁGORAS DE BETIM,PITÁGORAS-BETIM,Faculdade ,Privada com fins lucrativos,100662,23,ENFERMAGEM,Educação Presencial,3106705,BETIM,MG,6,6,5,0.833333313465118,5.65285921096802,5,5
2016,2076,FACULDADE REGIONAL DA BAHIA,FARB,Faculdade ,Privada com fins lucrativos,100664,38,SERVIÇO SOCIAL,Educação Presencial,2927408,SALVADOR,BA,41,41,22,0.53658539056778,0.848431169986725,3.03998757291022,4
2016,349,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,UNI-BH,Centro Universitário,Privada com fins lucrativos,100688,12,MEDICINA,Educação Presencial,3106200,BELO HORIZONTE,MG,63,61,58,0.950819671154022,-0.190655246376991,2.71782092275786,3
2016,1809,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",IFPE,"Instituto Federal de Educação, Ciência e Tecnologia",Pessoa Jurídica de Direito Público - Federal,100746,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação a Distância,2611606,RECIFE,PE,161,90,54,0.600000023841858,-0.484961122274399,2.33275447022072,3
2016,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,Universidade,Pessoa Jurídica de Direito Público - Federal,100763,5,MEDICINA VETERINÁRIA,Educação Presencial,5107909,SINOP,MT,31,30,25,0.833333313465118,-0.363542646169662,2.3230609338491,3
2016,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,Universidade,Pessoa Jurídica de Direito Público - Federal,100770,23,ENFERMAGEM,Educação Presencial,5107909,SINOP,MT,12,12,11,0.916666686534882,1.37970924377441,3.15303043123922,4
2016,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,Universidade,Pessoa Jurídica de Direito Público - Federal,100772,51,ZOOTECNIA,Educação Presencial,5107909,SINOP,MT,31,27,25,0.92592591047287,-0.227696150541306,2.71099170719886,3
2016,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,Universidade,Pessoa Jurídica de Direito Público - Federal,100778,17,AGRONOMIA,Educação Presencial,5107909,SINOP,MT,81,76,62,0.815789461135864,-1.4332423210144,1.99045120668239,3
2016,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,Universidade,Pessoa Jurídica de Direito Público - Federal,100804,23,ENFERMAGEM,Educação Presencial,5107602,RONDONÓPOLIS,MT,25,22,21,0.954545438289642,-1.05251407623291,2.00816573792742,3
2016,15452,FACULDADE ÁLIS DE BOM DESPACHO,0,Faculdade ,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,100814,28,NUTRIÇÃO,Educação Presencial,3107406,BOM DESPACHO,MG,21,19,16,0.842105269432068,-1.47870194911957,1.77713643209036,2
2016,596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,Universidade,Pessoa Jurídica de Direito Público - Federal,100866,38,SERVIÇO SOCIAL,Educação Presencial,3168606,TEÓFILO OTONI,MG,39,39,39,1,0.273477554321289,2.77169960205544,3
2016,1917,FACULDADE DE CIÊNCIAS BIOMÉDICAS DE CACOAL,FACIMED,Faculdade ,Privada com fins lucrativos,100878,6,ODONTOLOGIA,Educação Presencial,1100049,CACOAL,RO,71,71,54,0.760563373565674,0.131836503744125,2.61033164454788,3
2016,1632,FACULDADE PITÁGORAS DE LONDRINA,0,Faculdade ,Privada com fins lucrativos,100882,23,ENFERMAGEM,Educação Presencial,4113700,LONDRINA,PR,28,27,12,0.444444447755814,2.96083378791809,3.89727692021431,4
2016,534,ESCOLA BAHIANA DE MEDICINA E SAÚDE PÚBLICA,EBMSP,Faculdade ,Privada sem fins lucrativos,100893,23,ENFERMAGEM,Educação Presencial,2927408,SALVADOR,BA,42,41,39,0.951219499111176,-0.02944285236299,2.48973258802588,3
2016,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,Universidade,Pessoa Jurídica de Direito Público - Federal,100928,23,ENFERMAGEM,Educação Presencial,5106653,PONTAL DO ARAGUAIA,MT,15,11,11,1,0.938926339149475,2.94555080518292,4
2016,466,UNIVERSIDADE ANHEMBI MORUMBI,UAM,Universidade,Privada com fins lucrativos,100956,12,MEDICINA,Educação Presencial,3550308,SÃO PAULO,SP,110,107,91,0.850467264652252,-0.247574031352997,2.65577048750234,3
2016,737,CENTRO UNIVERSITÁRIO SÃO CAMILO,SAO CAMILO,Centro Universitário,Privada sem fins lucrativos,100958,12,MEDICINA,Educação Presencial,3550308,SÃO PAULO,SP,74,72,54,0.75,-0.594552397727966,2.27750945001022,3
2016,355,UNIVERSIDADE TUIUTI DO PARANÁ,UTP,Universidade,Privada com fins lucrativos,101058,55,BIOMEDICINA,Educação Presencial,4106902,CURITIBA,PR,48,48,36,0.75,0.540025472640991,2.67571300555868,3
2016,794,CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE,UNIVAG,Centro Universitário,Privada sem fins lucrativos,101098,38,SERVIÇO SOCIAL,Educação Presencial,5108402,VÁRZEA GRANDE,MT,67,33,23,0.69696968793869,0.516651451587677,2.88517072335092,3
2016,4362,FACULDADE PITÁGORAS DE BETIM,PITÁGORAS-BETIM,Faculdade ,Privada com fins lucrativos,101114,36,FISIOTERAPIA,Educação Presencial,3106705,BETIM,MG,14,14,14,1,2.27256798744202,3.50071119082727,4
2016,4530,CENTRO UNIVERSITÁRIO TIRADENTES,FITS,Centro Universitário,Privada com fins lucrativos,101135,23,ENFERMAGEM,Educação Presencial,2704302,MACEIÓ,AL,138,128,78,0.609375,-0.098658330738545,2.45715237354845,3
2016,580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Universidade,Pessoa Jurídica de Direito Público - Federal,101149,28,NUTRIÇÃO,Educação Presencial,2616407,VITÓRIA DE SANTO ANTÃO,PE,57,51,49,0.960784316062927,0.004721258301288,2.44605045796502,3
2016,580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Universidade,Pessoa Jurídica de Direito Público - Federal,101153,23,ENFERMAGEM,Educação Presencial,2616407,VITÓRIA DE SANTO ANTÃO,PE,45,44,43,0.977272748947144,0.297625303268433,2.64368587866693,3
2016,3875,CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL GUAXUPÉ,UNIFEG,Centro Universitário,Privada sem fins lucrativos,101170,23,ENFERMAGEM,Educação Presencial,3128709,GUAXUPÉ,MG,11,11,8,0.727272748947144,-3.08443808555603,1.05172475710515,2
2016,2915,FACULDADE CIDADE DE PATOS DE MINAS,FPM,Faculdade ,Privada sem fins lucrativos,101174,19,FARMÁCIA,Educação Presencial,3148004,PATOS DE MINAS,MG,17,17,9,0.529411792755127,-2.49395775794983,1.32928071544719,2
2016,1423,FACULDADE IDEAL,FACI,Faculdade ,Privada com fins lucrativos,101180,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação Presencial,1501402,BELÉM,PA,3,1,0,0,,,SC
2016,27,UNIVERSIDADE VALE DO RIO VERDE,UNINCOR,Universidade,Privada sem fins lucrativos,101235,38,SERVIÇO SOCIAL,Educação Presencial,3169307,TRÊS CORAÇÕES,MG,6,6,6,1,0.054603595286608,2.6695674495784,3
2016,2111,INSTITUTO SUPERIOR DE TEOLOGIA APLICADA,INTA,Faculdade ,Privada sem fins lucrativos,101248,5,MEDICINA VETERINÁRIA,Educação Presencial,2312908,SOBRAL,CE,28,26,21,0.807692289352417,-1.22640764713287,1.67354185033063,2
2016,694,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,Universidade,Pessoa Jurídica de Direito Público - Federal,101290,17,AGRONOMIA,Educação Presencial,5002951,CHAPADÃO DO SUL,MS,37,35,32,0.914285719394684,-0.478112488985062,2.5674300641726,3
2016,3205,FACULDADE DE CIÊNCIAS BIOLÓGICAS E DA SAÚDE,FACISA,Faculdade ,Privada com fins lucrativos,101438,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação Presencial,3171303,VIÇOSA,MG,19,15,13,0.866666674613953,2.53445076942444,3.42742590874282,4
2016,587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pessoa Jurídica de Direito Público - Federal,101452,17,AGRONOMIA,Educação Presencial,2613909,SERRA TALHADA,PE,36,35,30,0.857142865657806,0.187966138124466,2.96979765063125,4
2016,4197,FACULDADE ALIANÇA,FACE,Faculdade ,Privada com fins lucrativos,101502,55,BIOMEDICINA,Educação Presencial,2211001,TERESINA,PI,85,80,72,0.899999976158142,-0.299578964710236,2.25654053937082,3
2016,4197,FACULDADE ALIANÇA,FACE,Faculdade ,Privada com fins lucrativos,101504,23,ENFERMAGEM,Educação Presencial,2211001,TERESINA,PI,74,70,53,0.757142841815949,-0.288045942783356,2.36800628708626,3
2016,4197,FACULDADE ALIANÇA,FACE,Faculdade ,Privada com fins lucrativos,101506,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,2211001,TERESINA,PI,70,60,54,0.899999976158142,-0.56911039352417,2.20830039997602,3
2016,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,101582,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3304557,RIO DE JANEIRO,RJ,95,81,28,0.345679014921188,0.840139865875244,2.85455706626118,3
2016,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,101586,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3304557,RIO DE JANEIRO,RJ,56,52,12,0.230769231915474,-1.94994151592255,1.57507623562903,2
2016,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,101602,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3304557,RIO DE JANEIRO,RJ,15,13,2,0.15384615957737,,,SC
2016,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pessoa Jurídica de Direito Público - Federal,101620,17,AGRONOMIA,Educação Presencial,1301704,HUMAITÁ,AM,16,15,2,0.133333340287209,,,SC
2016,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pessoa Jurídica de Direito Público - Federal,101645,28,NUTRIÇÃO,Educação Presencial,1301209,COARI,AM,8,6,4,0.666666686534882,-3.71053171157837,0.770746465960031,1
2016,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pessoa Jurídica de Direito Público - Federal,101651,36,FISIOTERAPIA,Educação Presencial,1301209,COARI,AM,15,15,11,0.733333349227905,-1.03237056732178,2.02520183368741,3
2016,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Universidade,Pessoa Jurídica de Direito Público - Federal,101653,23,ENFERMAGEM,Educação Presencial,1301209,COARI,AM,21,21,16,0.761904776096344,0.210946425795555,2.60288551890626,3
2016,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,101673,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3304557,RIO DE JANEIRO,RJ,52,45,16,0.355555564165115,-0.746601462364197,2.12690620779554,3
2016,1542,CENTRO UNIVERSITÁRIO GERALDO DI BIASE,UGB,Centro Universitário,Privada sem fins lucrativos,101698,38,SERVIÇO SOCIAL,Educação Presencial,3306305,VOLTA REDONDA,RJ,14,12,8,0.666666686534882,0.523151636123657,2.88820387467274,3
2016,1542,CENTRO UNIVERSITÁRIO GERALDO DI BIASE,UGB,Centro Universitário,Privada sem fins lucrativos,101704,38,SERVIÇO SOCIAL,Educação Presencial,3300308,BARRA DO PIRAÍ,RJ,15,15,11,0.733333349227905,1.32905602455139,3.26425934625021,4
2016,1767,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS,0,Faculdade ,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial,101749,6,ODONTOLOGIA,Educação Presencial,5107958,TANGARÁ DA SERRA,MT,13,13,12,0.923076927661896,2.82710099220276,5,5
2016,316,UNIVERSIDADE NOVE DE JULHO,UNINOVE,Universidade,Privada sem fins lucrativos,101804,55,BIOMEDICINA,Educação Presencial,3550308,SÃO PAULO,SP,51,49,32,0.653061211109161,0.274965703487396,2.54338193132828,3
2016,316,UNIVERSIDADE NOVE DE JULHO,UNINOVE,Universidade,Privada sem fins lucrativos,101806,55,BIOMEDICINA,Educação Presencial,3550308,SÃO PAULO,SP,7,7,5,0.714285731315613,-2.09906578063965,1.35814685187997,2
2016,352,CENTRO UNIVERSITÁRIO DE JOÃO PESSOA,UNIPÊ,Centro Universitário,Privada sem fins lucrativos,101820,6,ODONTOLOGIA,Educação Presencial,2507507,JOÃO PESSOA,PB,127,126,101,0.801587283611298,-0.138495340943336,2.32532360183661,3
2016,2076,FACULDADE REGIONAL DA BAHIA,FARB,Faculdade ,Privada com fins lucrativos,101822,69,TECNOLOGIA EM RADIOLOGIA,Educação Presencial,2927408,SALVADOR,BA,7,6,3,0.5,-1.69441425800324,1.92424738666174,2
2016,1053,FACULDADE DE TECNOLOGIA E CIÊNCIAS DE FEIRA DE SANTANA,FTC,Faculdade ,Privada com fins lucrativos,101840,28,NUTRIÇÃO,Educação Presencial,2910800,FEIRA DE SANTANA,BA,22,22,18,0.818181812763214,0.580096185207367,2.70550194613019,3
2016,1053,FACULDADE DE TECNOLOGIA E CIÊNCIAS DE FEIRA DE SANTANA,FTC,Faculdade ,Privada com fins lucrativos,101842,36,FISIOTERAPIA,Educação Presencial,2910800,FEIRA DE SANTANA,BA,37,35,25,0.714285731315613,-0.291542619466782,2.35594885090961,3
2016,584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pessoa Jurídica de Direito Público - Federal,101920,51,ZOOTECNIA,Educação Presencial,5211909,JATAÍ,GO,6,5,3,0.600000023841858,-5.5442385673523,0.507142409580113,1
2016,4566,ESTÁCIO FATERN - FACULDADE ESTÁCIO DO RIO GRANDE DO NORTE,ESTÁCIO FATERN,Faculdade ,Privada com fins lucrativos,101922,23,ENFERMAGEM,Educação Presencial,2408102,NATAL,RN,14,11,7,0.636363625526428,1.40569365024567,3.1652614748695,4
2016,4566,ESTÁCIO FATERN - FACULDADE ESTÁCIO DO RIO GRANDE DO NORTE,ESTÁCIO FATERN,Faculdade ,Privada com fins lucrativos,101924,38,SERVIÇO SOCIAL,Educação Presencial,2408102,NATAL,RN,104,101,63,0.623762369155884,-0.127433821558952,2.58462416397333,3
2016,577,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,Universidade,Pessoa Jurídica de Direito Público - Federal,101938,23,ENFERMAGEM,Educação Presencial,2700300,ARAPIRACA,AL,36,35,32,0.914285719394684,-0.539957523345947,2.24942972709274,3
2016,452,CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS,CEULM/ULBRA,Centro Universitário,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,101949,23,ENFERMAGEM,Educação Presencial,1302603,MANAUS,AM,7,6,0,0,,,SC
2016,14162,Faculdade Presidente Antônio Carlos de Governador Valadares,FAU G. Valadares,Faculdade ,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,101992,23,ENFERMAGEM,Educação Presencial,3127701,GOVERNADOR VALADARES,MG,39,32,19,0.59375,1.70867431163788,3.30787661186406,4
2016,794,CENTRO UNIVERSITÁRIO DE VÁRZEA GRANDE,UNIVAG,Centro Universitário,Privada sem fins lucrativos,102021,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,5108402,VÁRZEA GRANDE,MT,16,10,7,0.699999988079071,2.61717486381531,4.11927076472095,5
2016,588,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Universidade,Pessoa Jurídica de Direito Público - Federal,102040,51,ZOOTECNIA,Educação Presencial,4107207,DOIS VIZINHOS,PR,68,61,55,0.901639342308044,0.841712951660156,3.15429043670801,4
2016,1303,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO",IF Goiano,"Instituto Federal de Educação, Ciência e Tecnologia",Pessoa Jurídica de Direito Público - Federal,102047,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação Presencial,5221809,URUTAÍ,GO,3,1,1,1,,,SC
2016,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,102075,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,4307005,ERECHIM,RS,30,29,23,0.793103456497192,-0.987654149532318,2.01636380770065,3
2016,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,102077,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,4317509,SANTO ÂNGELO,RS,21,19,15,0.789473712444305,-1.31089746952057,1.86813027076763,2
