Ano Enade,"Código da IES","Nome da IES","Sigla da IES","Organização Acadêmica","Categoria Administrativa","Código do Curso","Código da Área","Área de Enquadramento","Modalidade de Ensino","Código do Município","Município do Curso","Sigla da UF","Concluintes Inscritos","Concluintes Participantes","Nota Bruta - FG","Nota Bruta - CE","Nota Contínua do Enade","Concluintes Participantes com nota no Enem","Percentual de Concluintes participantes com nota no Enem","Nota Bruta - IDD","Nota Padronizada - IDD","Nota Bruta - Organização Didático-Pedagógica","Nota Padronizada - Organização Didático-Pedagógica","Nota Bruta - Infraestrutura e Instalações Físicas","Nota Padronizada - Infraestrutura e Instalações Físicas","Nota Bruta - Oportunidades de Ampliação da Formação","Nota Padronizada - Oportunidades de Ampliação da Formação","Nr. de Docentes","Nota Bruta - Mestres","Nota Padronizada - Mestres","Nota Bruta - Doutores","Nota Padronizada - Doutores","Nota Bruta - Regime de Trabalho","Nota Padronizada - Regime de Trabalho","CPC Contínuo","CPC Faixa",Observação
2016,1414,"FACULDADE SÃO LUCAS",FSL,"Centro Universitário","Privada com fins lucrativos",85652,12,MEDICINA,"Educação Presencial",1100205,"PORTO VELHO",RO,93,92,"52,255435943603516","58,84674072265625","0,9192261695861816",67,"0,72826087474823","-0,7983828783035278","2,0553021410631627","5,402792930603027","3,3943956648321425","5,46267032623291","4,039423167330386","5,1077446937561035","3,4947353001201913",50,"0,76","3,379220779220779","0,56","2,7409675199254044","0,96","4,597402597402597","2,4565120802568416",3,
2016,1414,"FACULDADE SÃO LUCAS",FSL,"Centro Universitário","Privada com fins lucrativos",352123,23,ENFERMAGEM,"Educação Presencial",1100205,"PORTO VELHO",RO,99,94,"37,72446823120117","38,71915054321289","1,7925631999969482",65,"0,6914893388748169","0,18764206767082214","2,591915992959433","5,408292293548584","2,779341251033914","5,379094123840332","3,6550775616070146","4,773857593536377","2,8980416461933234",23,"0,8260869565217391","3,8218793828892013","0,5217391304347826","2,608695652173912",1,5,"2,782284052140696",3,
2016,1414,"FACULDADE SÃO LUCAS",FSL,"Centro Universitário","Privada com fins lucrativos",50992,27,FONOAUDIOLOGIA,"Educação Presencial",1100205,"PORTO VELHO",RO,29,29,"43,575862884521484","53,26551818847656","1,8461419343948364",21,"0,7241379022598267","0,44435372948646545","2,5239051794073353","5,8755621910095215","4,511244018959532","5,761494159698486","4,543425482306315","5,855172634124756","4,71968896065032",15,1,5,"0,6","2,9090909090909096",1,5,"3,1224656355887097",4,
2016,1414,"FACULDADE SÃO LUCAS",FSL,"Centro Universitário","Privada com fins lucrativos",45877,28,NUTRIÇÃO,"Educação Presencial",1100205,"PORTO VELHO",RO,25,25,"35,4640007019043","46,51599884033203","1,925201654434204",17,"0,6800000071525574","-0,5524715185165405","2,1947977731849875","5,58120059967041","3,4543335665743555","5,506666660308838","3,840155477763859","4,9026665687561035","3,1248778281037044",19,"0,7894736842105263","2,719298245614036","0,631578947368421","3,1578947368421044",1,5,"2,7350558675328167",3,
2016,1414,"FACULDADE SÃO LUCAS",FSL,"Centro Universitário","Privada com fins lucrativos",54924,36,FISIOTERAPIA,"Educação Presencial",1100205,"PORTO VELHO",RO,24,23,"41,752174377441406","37,80434799194336","2,5015289783477783",18,"0,782608687877655","0,3480035364627838","2,6414780133313096","5,899810791015625","4,593832954059544","5,811594009399414","4,528985023498535","5,774741172790527","4,594682990931714",18,"0,7222222222222222","2,6851851851851856","0,5555555555555556","2,7777777777777777",1,5,"3,103732453393755",4,
2016,1414,"FACULDADE SÃO LUCAS",FSL,"Centro Universitário","Privada com fins lucrativos",52743,55,BIOMEDICINA,"Educação Presencial",1100205,"PORTO VELHO",RO,38,36,"45,49166488647461","40,56388854980469","2,027177572250366",32,"0,8888888955116272","0,23544718325138092","2,5236523124143013","5,75859260559082","4,2530747881242155","5,655200481414795","4,197965212331577","5,3638997077941895","3,9880222404658188",18,"0,8333333333333334","3,125","0,6111111111111112","3,055555555555556",1,5,"2,9850015828659524",4,
2016,1418,"CENTRO UNIVERSITÁRIO TOLEDO",UNITOLEDO,"Centro Universitário","Privada com fins lucrativos",1116296,28,NUTRIÇÃO,"Educação Presencial",3502804,ARAÇATUBA,SP,18,17,"41,01764678955078","48,947059631347656","2,3142895698547363",16,"0,9411764740943909","1,0089536905288696","2,8988849261025273",6,5,6,5,6,5,20,"0,95","4,458333333333334","0,45","2,25","0,8","3,642857142857143","3,1725569238211175",4,
2016,1418,"CENTRO UNIVERSITÁRIO TOLEDO",UNITOLEDO,"Centro Universitário","Privada com fins lucrativos",1258746,55,BIOMEDICINA,"Educação Presencial",3502804,ARAÇATUBA,SP,22,21,"45,990474700927734","40,79523849487305","2,070528745651245",20,"0,9523809552192688","0,15631835162639618","2,4841472478586066","5,952381134033203","4,852665111445393","5,936507701873779","4,852311186352019","5,476190567016602","4,166666793100764",23,"0,8695652173913043","3,532608695652173","0,391304347826087","1,9565217391304348","0,7391304347826086","2,934782608695652","2,772822007079938",3,
2016,1418,"CENTRO UNIVERSITÁRIO TOLEDO",UNITOLEDO,"Centro Universitário","Privada com fins lucrativos",96729,3501,"EDUCAÇÃO FÍSICA (BACHARELADO)","Educação Presencial",3502804,ARAÇATUBA,SP,31,31,"42,42903137207031","40,448387145996094","2,0874340534210205",14,"0,4516128897666931","-1,7826255559921265","1,6518043069987034","5,929873943328857","4,7956265058935","5,954300880432129","4,90678261113152","5,775115013122559","4,621041182557085",25,"0,8","3,5","0,32","1,5999999999999996","0,88","4,2956521739130435","2,540829379239744",3,
2016,1420,"FACULDADES DE DRACENA",0,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",91951,23,ENFERMAGEM,"Educação Presencial",3514403,DRACENA,SP,22,22,"38,181819915771484","42,20000076293945","2,181943893432617",15,"0,6818181872367859","-2,2590105533599854","1,4402593257548333","5,997933864593506","4,992245864610255",6,5,"5,9772725105285645","4,961038590539153",17,"0,5882352941176471","2,2106261859582546","0,058823529411764705","0,29411764705882343","0,7058823529411765","3,0650154798761613","2,128714719306368",3,
2016,1420,"FACULDADES DE DRACENA",0,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",104259,38,"SERVIÇO SOCIAL","Educação Presencial",3514403,DRACENA,SP,18,16,"44,212501525878906","57,16875076293945","3,094412088394165",10,"0,625","1,7836183309555054","3,4763696721781283","5,811594009399414","4,23372661031136","5,765572547912598","4,5887782113261615","5,63095235824585","4,438449990821608",10,"0,5","1,4285714285714288","0,2","0,9999999999999999","0,6","2,6","2,945684316194235",4,
2016,1420,"FACULDADES DE DRACENA",0,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",391943,3501,"EDUCAÇÃO FÍSICA (BACHARELADO)","Educação Presencial",3514403,DRACENA,SP,37,37,"39,394596099853516","39,7864875793457","1,8871777057647705",20,"0,5405405163764954","0,3137306869029999","2,6131553430147383","5,658915042877197","4,005951171598692","5,249180793762207","3,468473647203531","4,804375648498535","2,9852261520780186",22,"0,7272727272727273","2,9545454545454546","0,18181818181818182","0,909090909090909","0,7727272727272727","3,66600790513834","2,473445723580062",3,
2016,1422,"CENTRO UNIVERSITÁRIO DO NORTE",UNINORTE,"Centro Universitário","Privada com fins lucrativos",95047,6,ODONTOLOGIA,"Educação Presencial",1302603,MANAUS,AM,136,122,"42,84672164916992","49,691802978515625","1,4478206634521484",96,"0,7868852615356445","-0,047979410737752914","2,4207536024416427","5,994180202484131","4,976752726340447","5,990813732147217","4,981878640791767","5,952755928039551","4,912944778742775",78,"0,8717948717948718","3,626373626373627","0,5128205128205128","2,564102564102564","0,6410256410256411","2,5116550116550123","2,726969431996228",3,
2016,1422,"CENTRO UNIVERSITÁRIO DO NORTE",UNINORTE,"Centro Universitário","Privada com fins lucrativos",75106,19,FARMÁCIA,"Educação Presencial",1302603,MANAUS,AM,155,134,"41,740299224853516","43,8559684753418","1,5782432556152344",98,"0,7313432693481445","-0,11551989614963531","2,363234167539843","5,9990410804748535","4,997098006845874","5,997549057006836","4,994915886105166","5,988445281982422","4,980983614533661",52,"0,9615384615384616","4,580419580419581","0,46153846153846156","2,3076923076923075","0,8076923076923077","3,534798534798535","2,8466285497392367",3,
2016,1422,"CENTRO UNIVERSITÁRIO DO NORTE",UNINORTE,"Centro Universitário","Privada com fins lucrativos",73259,23,ENFERMAGEM,"Educação Presencial",1302603,MANAUS,AM,268,157,"37,6751594543457","41,466880798339844","2,086184024810791",109,"0,6942675113677979","0,027219228446483612","2,5164038296157205","5,974930286407471","4,905914223836637","5,976428508758545","4,948942619655827","5,9765305519104","4,9597666615141005",76,"0,8947368421052632","4,286926994906622","0,4473684210526316","2,2368421052631575","0,7894736842105263","3,6149584487534625","2,9655307337000316",4,
2016,1422,"CENTRO UNIVERSITÁRIO DO NORTE",UNINORTE,"Centro Universitário","Privada com fins lucrativos",73262,27,FONOAUDIOLOGIA,"Educação Presencial",1302603,MANAUS,AM,45,24,"46,6875","54,18333435058594","2,0885989665985107",17,"0,7083333134651184","1,577500343322754","3,0500626372473096","5,928093433380127","4,717571654494198","5,926281929016113","4,858880635114732","5,901098728179932","4,80857817768522",29,"0,9310344827586207","4,206896551724138","0,5862068965517241","2,8369905956112857","0,896551724137931","4,200626959247648","3,2583309293057687",4,
2016,1422,"CENTRO UNIVERSITÁRIO DO NORTE",UNINORTE,"Centro Universitário","Privada com fins lucrativos",75109,28,NUTRIÇÃO,"Educação Presencial",1302603,MANAUS,AM,119,65,"43,172306060791016","41,75538635253906","1,7832013368606567",43,"0,6615384817123413","0,3815018832683563","2,6159506209512062","5,986767292022705","4,951161934501979","5,9758453369140625","4,943211513569663","5,973084926605225","4,9540075519037545",50,"0,94","4,35","0,5","2,4999999999999996","0,9","4,321428571428571","3,0399280371259216",4,
2016,1422,"CENTRO UNIVERSITÁRIO DO NORTE",UNINORTE,"Centro Universitário","Privada com fins lucrativos",73250,36,FISIOTERAPIA,"Educação Presencial",1302603,MANAUS,AM,226,131,"43,403053283691406","34,86565017700195","2,2399392127990723",106,"0,8091602921485901","-0,2719661295413971","2,364688890576371","5,974700450897217","4,897435629776201","5,9553141593933105","4,8882853984832755","5,946169853210449","4,90314131364025",54,"0,8703703703703703","3,919753086419753","0,6666666666666666","3,333333333333333","0,8333333333333334","3,7719298245614037","3,086805647583516",4,
2016,1422,"CENTRO UNIVERSITÁRIO DO NORTE",UNINORTE,"Centro Universitário","Privada com fins lucrativos",20677,38,"SERVIÇO SOCIAL","Educação Presencial",1302603,MANAUS,AM,426,154,"39,21688461303711","45,477272033691406","2,0456454753875732",110,"0,7142857313156128","-0,009936412796378136","2,6394514413722536","5,9837646484375","4,933968565251423","5,950949192047119","4,913957342441447","5,929656505584717","4,892963982246885",52,"0,9807692307692307","4,862637362637362","0,5384615384615384","2,692307692307692","0,8653846153846154","4,192307692307693","3,1539737415969373",4,
2016,1422,"CENTRO UNIVERSITÁRIO DO NORTE",UNINORTE,"Centro Universitário","Privada com fins lucrativos",92657,95,"TECNOLOGIA EM ESTÉTICA E COSMÉTICA","Educação Presencial",1302603,MANAUS,AM,159,86,"34,74418640136719","41,87674331665039","1,6453514099121094",48,"0,5581395626068115","-0,2090025246143341","2,387265655400705","5,993922233581543","4,9802620474138255","5,995519638061523","4,989629731986626",6,5,53,"0,9056603773584906","4,399656946826759","0,5471698113207547","2,9312668463611855","0,8490566037735849","3,8679245283018875","2,972373039116863",4,
2016,1423,"FACULDADE IDEAL",FACI,Faculdade,"Privada com fins lucrativos",101180,92,"TECNOLOGIA EM GESTÃO AMBIENTAL","Educação Presencial",1501402,BELÉM,PA,3,1,,,,,,,,"5,891304016113281","4,68048585347584","5,9166669845581055","4,830132213672878","5,595238208770752","4,44805207894291",2,1,5,"0,5","2,5","0,5","1,7857142857142858",,SC,
2016,1426,"INSTITUTO LUTERANO DE ENSINO SUPERIOR DE ITUMBIARA",ILES,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",15977,17,AGRONOMIA,"Educação Presencial",5211503,ITUMBIARA,GO,79,75,"44,68400192260742","50,8946647644043","1,5486698150634766",47,"0,6266666650772095","-0,6743265390396118","2,4489002532217","5,5565080642700195","3,6331629667360414","5,499823093414307","4,103343858676433","4,832838535308838","3,0036333536119724",32,"0,71875","1,6852678571428568","0,21875","0,8881578947368423","0,9375","4,520833333333333","2,3182755744158547",3,
2016,1426,"INSTITUTO LUTERANO DE ENSINO SUPERIOR DE ITUMBIARA",ILES,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",1153897,3501,"EDUCAÇÃO FÍSICA (BACHARELADO)","Educação Presencial",5211503,ITUMBIARA,GO,27,23,"37,10869598388672","39,79999923706055","1,79484224319458",12,"0,52173912525177","-2,3542721271514893","1,3896575343394346","5,214502811431885","2,7107681130377963","4,887820720672607","2,7313688020060827","4,4186811447143555","2,3352835521838755",11,"0,2727272727272727",0,0,0,"0,9090909090909091","4,466403162055336","1,578586960194604",2,
2016,1427,"FACULDADE DA SERRA GAÚCHA",FSG,Faculdade,"Privada com fins lucrativos",1122568,6,ODONTOLOGIA,"Educação Presencial",4305108,"CAXIAS DO SUL",RS,47,46,"48,41739273071289","56,963043212890625","2,409926414489746",32,"0,695652186870575","0,20162680745124817","2,6839108334251227","5,317419052124023","2,2734195568142033","5,032828330993652","3,092101655322436","4,113068580627441","1,5230085935816828",60,"0,9166666666666666","4,107142857142857","0,23333333333333334","1,1666666666666665","0,16666666666666666",0,"2,2675765532491856",3,
2016,1427,"FACULDADE DA SERRA GAÚCHA",FSG,Faculdade,"Privada com fins lucrativos",5000228,23,ENFERMAGEM,"Educação Presencial",4305108,"CAXIAS DO SUL",RS,28,27,"42,655555725097656","40,622222900390625","2,1623117923736572",15,"0,5555555820465088","0,7851313948631287","2,8731584387933267","5,4739789962768555","3,0258611957868182","5,398148059844971","3,6963496240182145","5,096296310424805","3,450793717226472",59,"0,8983050847457628","4,311098961180974","0,288135593220339","1,440677966101695","0,423728813559322","1,2087421944692243","2,566184507456999",3,
2016,1427,"FACULDADE DA SERRA GAÚCHA",FSG,Faculdade,"Privada com fins lucrativos",1130277,28,NUTRIÇÃO,"Educação Presencial",4305108,"CAXIAS DO SUL",RS,60,56,"38,28571319580078","44,816070556640625","1,8768048286437988",39,"0,6964285969734192","-2,096165180206299","1,4987062351852427","5,686344623565674","3,842389490919791","5,533384799957275","3,90297079029672","5,183535099029541","3,6048256666623484",44,"0,9318181818181818","4,261363636363636","0,4090909090909091","2,0454545454545454","0,5909090909090909","2,2240259740259742","2,266578943641376",3,
2016,1427,"FACULDADE DA SERRA GAÚCHA",FSG,Faculdade,"Privada com fins lucrativos",75671,36,FISIOTERAPIA,"Educação Presencial",4305108,"CAXIAS DO SUL",RS,53,52,"42,755767822265625","38,04999923706055","2,5630431175231934",27,"0,5192307829856873","0,21805018186569214","2,583459569864839","5,811320781707764","4,235094462757324","5,51257848739624","3,7814462184906","5,86522912979126","4,757501507491469",52,"0,9038461538461539","4,198717948717949","0,3076923076923077","1,5384615384615385","0,4423076923076923","0,8906882591093114","2,654936102632224",3,
2016,1427,"FACULDADE DA SERRA GAÚCHA",FSG,Faculdade,"Privada com fins lucrativos",5000225,55,BIOMEDICINA,"Educação Presencial",4305108,"CAXIAS DO SUL",RS,55,53,"41,14905548095703","38,62641525268555","1,6582809686660767",37,"0,698113203048706","-0,18836452066898346","2,312064344046694","5,244496822357178","2,6624395768208693","4,9148759841918945","2,4759036405165564","4,685064792633057","2,9080575793018677",53,"0,8490566037735849","3,30188679245283","0,3584905660377358","1,7924528301886795","0,4716981132075472","0,8176100628930821","2,1148884925987432",3,
2016,1427,"FACULDADE DA SERRA GAÚCHA",FSG,Faculdade,"Privada com fins lucrativos",350265,3501,"EDUCAÇÃO FÍSICA (BACHARELADO)","Educação Presencial",4305108,"CAXIAS DO SUL",RS,55,51,"41,264705657958984","41,617645263671875","2,1732280254364014",17,"0,3333333432674408","1,5259230136871338","3,169044807486313","5,282607078552246","2,9092493580366803","5,003718852996826","2,9677786359844327","4,661515235900879","2,744488814432091",43,"0,8837209302325582","4,127906976744186","0,32558139534883723","1,6279069767441863","0,4186046511627907","1,5874620829120325","2,6518448677061093",3,
2016,1430,"CENTRO UNIVERSITÁRIO INGÁ",0,"Centro Universitário","Privada sem fins lucrativos",1155403,5,"MEDICINA VETERINÁRIA","Educação Presencial",4115200,MARINGÁ,PR,14,14,"44,61428451538086","47,04999923706055","2,1962881088256836",8,"0,5714285969734192","0,5852624773979187","3,0372711910843595","5,670807361602783","4,206432297818218","5,684524059295654","4,407987945020632","5,193877696990967","3,8230299900352778",37,"0,9459459459459459","4,160739687055477","0,7567567567567568","3,617936117936118",1,5,"3,363506002202521",4,
2016,1430,"CENTRO UNIVERSITÁRIO INGÁ",0,"Centro Universitário","Privada sem fins lucrativos",20725,6,ODONTOLOGIA,"Educação Presencial",4115200,MARINGÁ,PR,90,89,"43,27078628540039","53,87977600097656","1,8935855627059937",68,"0,7640449404716492","-0,4432294964790344","2,0040455618154245","5,626114368438721","3,506507903311151","5,562546730041504","4,137054572240448","5,2542805671691895","3,6258853750953786",66,"0,8939393939393939","3,863636363636363","0,5757575757575758","2,878787878787879",1,5,"2,7372119240052495",3,
2016,1430,"CENTRO UNIVERSITÁRIO INGÁ",0,"Centro Universitário","Privada sem fins lucrativos",5000931,12,MEDICINA,"Educação Presencial",4115200,MARINGÁ,PR,85,85,"56,528236389160156","60,7599983215332","1,4383726119995117",70,"0,8235294222831726","-0,9523392915725708","1,8874654161972082","4,875709533691406","1,9773203647509932","4,405166149139404","2,1489375631281544","3,3486804962158203","0,52713485790326",127,"0,84251968503937","3,9364965742918496","0,5275590551181102","2,5735591939181117",1,5,"2,273482817188844",3,
2016,1430,"CENTRO UNIVERSITÁRIO INGÁ",0,"Centro Universitário","Privada sem fins lucrativos",1103473,17,AGRONOMIA,"Educação Presencial",4115200,MARINGÁ,PR,13,13,"51,43846130371094","67,03845977783203","3,5908589363098145",7,"0,5384615659713745","3,548759698867798",5,6,5,6,5,6,5,32,"0,96875","4,631696428571429","0,75","3,68421052631579","0,96875","4,760416666666667","4,475211848352189",5,
2016,1430,"CENTRO UNIVERSITÁRIO INGÁ",0,"Centro Universitário","Privada sem fins lucrativos",59488,19,FARMÁCIA,"Educação Presencial",4115200,MARINGÁ,PR,20,20,"46,119998931884766","50,814998626708984","2,4219577312469482",10,"0,5","1,9642270803451538","3,2673408504861334","5,25","2,7302632718205064","5,254166603088379","3,4528804027488635","3,32619047164917","0,5995297698014432",27,1,5,"0,6296296296296297","3,148148148148148",1,5,"3,242585075910776",4,
2016,1430,"CENTRO UNIVERSITÁRIO INGÁ",0,"Centro Universitário","Privada sem fins lucrativos",48207,23,ENFERMAGEM,"Educação Presencial",4115200,MARINGÁ,PR,21,21,"42,271427154541016","51,19523620605469","3,285623550415039",11,"0,523809552192688","3,8987467288970947","4,338759165160416","5,55486536026001","3,3294249484519107","5,621572971343994","4,180302487581921","4,99546480178833","3,2779397071309853",36,1,5,"0,7222222222222222","3,611111111111111",1,5,"4,008027572747084",5,
2016,1430,"CENTRO UNIVERSITÁRIO INGÁ",0,"Centro Universitário","Privada sem fins lucrativos",49227,27,FONOAUDIOLOGIA,"Educação Presencial",4115200,MARINGÁ,PR,12,11,"41,28181838989258","47,44545364379883","0,9697591662406921",8,"0,7272727489471436","-2,2774484157562256","1,2600824048451873","5,496518135070801","3,022467810821197","5,363636493682861","3,7818019021785516","4,685714244842529","2,4562210407940355",16,1,5,"0,75","3,6931818181818183",1,5,"2,4161386546115953",3,
2016,1430,"CENTRO UNIVERSITÁRIO INGÁ",0,"Centro Universitário","Privada sem fins lucrativos",88446,28,NUTRIÇÃO,"Educação Presencial",4115200,MARINGÁ,PR,12,12,"41,19166564941406","52,54166793823242","2,621474266052246",8,"0,6666666865348816","1,2230267524719238","2,995416025912279","5,711297988891602","3,9344850840723606","5,60037899017334","4,060476554233924","4,845238208770752","3,0267443091220514",19,1,5,"0,5789473684210527","2,894736842105263",1,5,"3,3306798053407105",4,
2016,1430,"CENTRO UNIVERSITÁRIO INGÁ",0,"Centro Universitário","Privada sem fins lucrativos",48211,36,FISIOTERAPIA,"Educação Presencial",4115200,MARINGÁ,PR,13,11,"48,5363655090332","38,44545364379883","2,8067190647125244",6,"0,5454545617103577","0,609856128692627","2,7583836512499174","5,798418998718262","4,182790635455643","5,780303001403809","4,4507575035095215","5,781818389892578","4,607417304183122",37,"0,972972972972973","4,774774774774776","0,5945945945945946","2,9729729729729732",1,5,"3,3572647503732576",4,
2016,1430,"CENTRO UNIVERSITÁRIO INGÁ",0,"Centro Universitário","Privada sem fins lucrativos",98573,38,"SERVIÇO SOCIAL","Educação Presencial",4115200,MARINGÁ,PR,9,9,"40,42222213745117","48,244441986083984","2,2946717739105225",5,"0,5555555820465088","1,5136069059371948","3,3503754782953243","5,415458679199219","2,622589080765164","4,801851749420166","2,8982637813417247","3,9328041076660156","1,8545148621028171",7,1,5,"0,7142857142857143","3,571428571428571",1,5,"3,3052502995767976",4,
2016,1430,"CENTRO UNIVERSITÁRIO INGÁ",0,"Centro Universitário","Privada sem fins lucrativos",67228,55,BIOMEDICINA,"Educação Presencial",4115200,MARINGÁ,PR,17,17,"46,92353057861328","46,70588302612305","2,7602744102478027",15,"0,8823529481887817","1,616640567779541","3,213213028769615","5,872122764587402","4,6043421478931625","5,93137264251709","4,840366575008865","5,504761695861816","4,212120862703342",28,"0,9285714285714286","4,196428571428571","0,5714285714285714","2,8571428571428568",1,5,"3,4876300249575105",4,
2016,1433,"FACULDADE ORÍGENES LESSA",FACOL,Faculdade,"Privada sem fins lucrativos",122412,92,"TECNOLOGIA EM GESTÃO AMBIENTAL","Educação Presencial",3526803,"LENÇÓIS PAULISTA",SP,14,9,"33,28889083862305","33,94444274902344","0,7189050912857056",4,"0,4444444477558136","-4,805355548858643","0,7664188553500771","5,088932991027832","2,3218992331727764","4,845729827880859","2,6471111969058683","3,7792208194732666","1,9716646225523784",16,"0,6875","2,65625","0,0625","0,31249999999999994","0,875","4,196428571428571","1,328643128383872",2,
2016,1434,"INSTITUTO DE ENSINO SUPERIOR DE ITAPIRA",IESI,Faculdade,"Privada sem fins lucrativos",5000227,36,FISIOTERAPIA,"Educação Presencial",3522604,ITAPIRA,SP,2,2,"29,25","19,75","0,10796879231929779",2,1,"-6,75413179397583",0,"5,891304016113281","4,559346489223753","5,609848499298096","4,024621248245239","5,399999618530273","3,9203958705201245",17,"0,8235294117647058","3,5294117647058822","0,4117647058823529","2,0588235294117645","0,9411764705882353","4,56656346749226","1,5788073761575314",2,
2016,1436,"ESCOLA SUPERIOR BATISTA DO AMAZONAS",ESBAM,Faculdade,"Privada com fins lucrativos",43974,5,"MEDICINA VETERINÁRIA","Educação Presencial",1302603,MANAUS,AM,38,31,"40,935482025146484","40,40322494506836","1,1368194818496704",20,"0,6451612710952759","-2,411994695663452","0,7810946977246902","4,427093505859375","1,2082754997824596","3,736722469329834","0,7528058116597383","3,1895363330841064","0,8966134075334922",13,1,5,"0,5384615384615384","2,3776223776223775",1,5,"1,758066685471941",2,
2016,1436,"ESCOLA SUPERIOR BATISTA DO AMAZONAS",ESBAM,Faculdade,"Privada com fins lucrativos",105890,38,"SERVIÇO SOCIAL","Educação Presencial",1302603,MANAUS,AM,14,10,"35,099998474121094","43,599998474121094","1,7615578174591064",5,"0,5","0,49960124492645264","2,8772146635520808","5,837917804718018","4,340789150116788","5,367208003997803","3,8899855621111525","5,721428394317627","4,576120072237213",10,"0,8","3,5714285714285716","0,2","0,9999999999999999","0,9","4,4","2,7416553047624395",3,
2016,1437,"ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE RIO CLARO",ESRC,Faculdade,"Privada com fins lucrativos",118986,28,NUTRIÇÃO,"Educação Presencial",3543907,"RIO CLARO",SP,21,21,"47,03809356689453","45,64761734008789","2,238492012023926",13,"0,6190476417541504","-0,20747818052768707","2,350364223446536","5,4955525398254395","3,1382315590590206","5,34646463394165","3,463514720320964","5,022789001464844","3,3301429102574036",20,"0,85","3,375","0,3","1,4999999999999996","0,7","2,9642857142857144","2,462568984884411",3,
2016,1437,"ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE RIO CLARO",ESRC,Faculdade,"Privada com fins lucrativos",123385,36,FISIOTERAPIA,"Educação Presencial",3543907,"RIO CLARO",SP,27,26,"50,476924896240234","42,02692413330078","3,26279616355896",17,"0,6538461446762085","0,8716912865638733","2,875281505496055","5,908026695251465","4,62714022923447","5,839160919189453","4,597902297973632","5,798534870147705","4,637495920249325",22,"0,8181818181818182","3,4848484848484858","0,36363636363636365","1,818181818181818","0,5909090909090909","1,985645933014354","3,034790143799896",4,
2016,1444,"FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA",FIEL,Faculdade,"Privada sem fins lucrativos",50449,23,ENFERMAGEM,"Educação Presencial",3526902,LIMEIRA,SP,2,0,,,,,,,,"5,782608985900879","4,184138972431212","5,875","4,729241884713792","5,5","4,142857166212432",18,"0,6666666666666666","2,7419354838709675","0,3888888888888889","1,9444444444444444",1,5,,SC,
2016,1444,"FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA",FIEL,Faculdade,"Privada sem fins lucrativos",51683,36,FISIOTERAPIA,"Educação Presencial",3526902,LIMEIRA,SP,23,23,"42,20869445800781","37,099998474121094","2,440943717956543",21,"0,9130434989929199","-0,23859255015850067","2,3795887224022105",6,5,"5,98913049697876","4,972826242446899","5,993788719177246","4,98882379972963",20,"0,6","1,6666666666666663","0,35","1,75","0,95","4,63157894736842","2,8042751246002995",3,
2016,1444,"FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA",FIEL,Faculdade,"Privada sem fins lucrativos",57576,55,BIOMEDICINA,"Educação Presencial",3526902,LIMEIRA,SP,24,13,"38,092308044433594","42,60769271850586","1,9925111532211304",8,"0,6153846383094788","-0,7123669981956482","2,0504561378224198","5,991304397583008","4,973095419493693","5,994444370269775","4,987077104024599","5,961905002593994","4,939394320995033",21,"0,5714285714285714","0,17857142857142827","0,38095238095238093","1,9047619047619047","0,7619047619047619","3,115079365079365","2,394720843808301",3,
2016,1444,"FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA",FIEL,Faculdade,"Privada sem fins lucrativos",350447,3501,"EDUCAÇÃO FÍSICA (BACHARELADO)","Educação Presencial",3526902,LIMEIRA,SP,24,21,"36,128570556640625","41,628570556640625","1,9635411500930786",8,"0,380952388048172","-2,39914608001709","1,369079151622429","5,604907512664795","3,848553077630104","5,466224670410156","3,9112012892747474","4,83908748626709","3,043719861127662",21,"0,7142857142857143","2,8571428571428577","0,42857142857142855","2,142857142857143","0,8095238095238095","3,881987577639751","2,2590438289379198",3,
2016,1446,"CENTRO UNIVERSITÁRIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN",UNIPLAN,"Centro Universitário","Privada sem fins lucrativos",121421,23,ENFERMAGEM,"Educação Presencial",5300108,BRASÍLIA,DF,34,31,"45,599998474121094","43,803226470947266","2,6028146743774414",20,"0,6451612710952759","-0,9513123631477356","2,0558020989723977","4,87042760848999","0,7607535165621391","4,663911819458008","2,1059462590421747","3,5970418453216553","0,8806432756521145",23,"0,5217391304347826","1,7601683029453015","0,21739130434782608","1,0869565217391304","0,9565217391304348","4,713958810068649","2,0730665898383154",3,
